review_id,text
755,Điện thoại Nokia 3210 4G - Điện thoại bị hở sáng màn hình đổi mới được ko
756,Điện thoại Nokia 3210 4G - Nhà sản xuất cố tình cài các con game tào lao nhằm chiếm đoạt tiền của người sử dụng. Thiết bị này hướng đến những người lớn tuổi ít hiểu biết về công nghệ nên nó không khác gì 1 cái bãy đây là 1 sản phẩm tồi tệ và không nên mua. Cảm giác khi mua hàng giống bị lừa thế giới di động nên cảnh báo đến người mua hàng về những hiểm hoạ khi sử dụng sản phẩm.
757,"Điện thoại Nokia 3210 4G - Chưa kịp dùng đã hỏng.Sạc không vô pinĐã gửi đổi trả, nhưng lại hết hàng."
758,"Điện thoại Nokia 3210 4G - Máy cầm nắm chắc chắn , mẫu đẹp , gắn dc 2 sim và thẻ nhớ . Thấy a j đó trên kia commen là ko gắn dc 2 sim , chắc nhầm hay sao á chứ . Ko gắn dc thì để nhờ ngta hiểu biết gắn cho a nhé . Xin cám ơn ."
759,"Điện thoại Nokia 3210 4G - Sau vài ngày sử dụng Nokia 3210 4G Riêng mình chủ yếu gọiNgheNhắn tinCó nhận xét như sauThiết kế mẫu đẹp.Pin chờ hơn 10 ngàynếu ko đụn tới máy,xuống pin 10%Cuộc gọi tới Rung bình thường,ko mạnh lắm,Loa đàm thoại tạm ổnĐồng bộ dánh bạ Andror nhanhNhân viên sạch sẽ,thơm tho và rất nhiệt tình,tư vấn Ok,rất hài lòng nhân viên. Khuyết điểm máyĐồng bộ danh bạ máy cùi bắp,bắt nhận lâu,Giới hạn cước cuộc gọi khó chỉnhĐang gọi,bấm thoát ra màn hình 9,ko bít đâu tìm lại số đang gọi.bị ẩn nhưyoutobe tắt màn hình vẫn hát áCái ko hài lòng là TIN NHẮN tới mở ko ra hết tin nhắn.nhấn đúp vào tin nhắn vẫn ko xem đc Nội Dung tin nhắn.Muốn xem đc chọn Chuyển Tiếp.mới ra hết nôi dung tin nhắn.Ráp 2 sim,sẽ ko ráp đc Thẻ Nhớ,ko thì sài 1 Sim+1The nhớTạm chấp nhận vs Nokia này"
760,Điện thoại Nokia 3210 4G - Trước mắt thì OK
761,Điện thoại Nokia 3210 4G - Tốt
762,"Điện thoại Nokia 3210 4G - Mua hôm 18/6 dùng được 10 ngày cảm nhận, máy thiết kế đẹp sang trọng, nhỏ gọn và chắc chắn, phím bấm êm, loa đàm thoại to rõ. Đặc biệt rung mạnh, chuông to, mình gọi nhiều ngày tần 30 phút. Pin dùng đc 2,5 ngày."
763,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Máy mình còn thời gian bảo hành nhưng dây sạc theo máy bị lỗi thì có đc thay dây ko
764,"Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Tối mua dt này tối 14/11/25,khoảng 2 ngày sau để ý kỹ lại mặt lưng máy thì thấy logo samsung bị mờ đi chỉ còn thấy số ỈME,giờ làm sao đây shop ơi"
765,"Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Cảm nhận sau khi xài 1 tháng thì với 1 đứa con gái thì tốt, chơi game mượt, làm việc vs nó cũng ok, các chức năng máy dư để đáp ứng luôn á. Zoom của Ultra đúng đỉnh chóp không chê nổi, còn pin chê nha. Tụt hơi nhanhÀ mình chưa lên one ui7 vì sợ bóp cam"
766,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Xứng đáng gọi đồ tiền bát gạo cá ae ạ
767,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Mình mua điện thoại mới ở Tgdđ mà ko kiểm tra kĩ. Hơn tháng sau mới phát hiện máy bị hở viền khung máy và màn hình k khớp nhau. Mong được tư vấn hỗ trợ ạ
768,"Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Điện thoại tôi mới mua 24/10 loa bị rè nghe rất khó chịu, tôi muốn đổi cái khác, mong admin rep bài tôi"
769,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Dùng 2 năm pin vẫn trâu máy khỏe đáng đồng tiền bác gạo cân tất cả thể loại game quay chụp đỉnh màn hình nét thì khỏi bàn 24u mão đỉnh
770,"Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - ngoài trừ một vấn đề lỗi wifi lúc bắt đầu thì cảm thấy khá ổn. pin tốt dùng thoải mái 1 ngày. có AI để tạo icon trên tin nhắn tùy thích, có hiển thị HDR nên khi xem hình rất sáng và đẹp. tôi thích nhất là dùng pure tuber ko còn bị quảng cáo nữa."
771,"Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - S22 thì bị sọc màn hình, giờ tới S24 mới mua tầm 1 tháng thì lỗi góc phải trên màn hình màu bị bợt nhẹ, sim và 4g thường xuyên bị mất kết nối cũng sim ấy đổi sang tab hay máy cũ thì ko sao"
772,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - sạc đầy pin khoảng 10h tối để đến trưa bị tục 10% pin...đã bật chế độ máy bay thì pin hụt nhanh quá....
773,"Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Máy pin trâu, màn đẹp, cam sau đẹp khi chụp đủ sáng, hiệu năng tốt, cam trc hơi thất vọng"
774,"Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Cảm nhận sau 2 tuần sử dụng là không có gì để phàn nàn, S24 Ultra là một chiếc điện thoại quá tuyệt vời cả về hình thức và tính năng sử dụng, thời lượng pin bền bỉ cho cả ngày dài làm việc, liên lạc và giải trí mà không phải sợ hết pin."
775,"Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Mua hòi tháng trc, xài êm, màn hjh đẹp, pin trâu, tải nhanh. Ưng ý"
776,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Mua tháng 1 xài tới hiện tại tự nhiên nó bị như này rồi sao đây ạ. Có bảo hành ko shop ơi.
777,"Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Mới dùng khoảng 2 tiếng nhưng mình rất ấn tượng. Màn hình sáng, mượt và màu sắc đẹp mắt. Máy phản hồi cực nhanh, cảm giác chạm lướt rất đã. Camera chụp thử vài tấm là thấy ảnh nét, màu tự nhiên. Thiết kế sang trọng, cầm chắc tay. Chất liệu titan và kính cường lực mới tạo cảm giác cao cấp, vừa đẹp vừa chắc chắn. Chị nhân viên Thiên Cầm tại CN ĐMX 205C, KP 1, Phạm Văn Thuận, Phường Tân Mai, Đồng Nai cùng một chị bên Samsung mình không biết tên tư vấn rất nhiệt tình và dễ thương."
778,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Sao nhận diện khuôn mặt phải bật màn hình lên mới nhận. Ko giống Samsung A9 để vào cái mở luôn
779,"Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Chất lượng tốt nên quay lại review lần 2Nếu mọi người đợi khi nào ưu đãi giá thì mua tốt hơn, giờ vẫn gần 24tr thì hơi đắtMình mua đợt đầu năm trước khi Samsung ra S25 thì được giá 22tr5 nên khá ưngVề Spen thì công nhận có thì tốt mà không có cũng không sao /Mình có mua ốp chính hãng của Samsung thấy khá đẹp, nhưng cảm giác chất lượng so với giá khá đắt, giờ đã thấy hơi xuống cấp rồi"
780,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Máy mình mua bóc hộp đã có hạt bụi trong cam
781,"Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - Mua con máy gần 30 cứ.quang cáo chống nước VIP định, bóp bụng mua con máy về bị rơi nước ngập bị nước vô máy,lỗi sim kg hoạt động, máy cà giực lỗi cả máy, tức ơi là tức phải đem đi bảo hành máy, t kg ngờ con máy Mac tiền mà như v luon.t ghét từ sau kg thèm mua SS quá"
782,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB - mình vào game xong thoát ra rất nhanh mà vô lại nó bắt phải load lại có cách nào để nó không bị load lại không qtv ơi giúp mình với
783,Điện thoại vivo Y29 8GB/128GB - Mình mua dc 6 7 tháng rồi giờ miếng dán màn hình trầy sước thì ra ttdd có dc dán lại free ko shop ơi
784,Điện thoại vivo Y29 8GB/128GB - Kêu Mua thẳng có giảm giá 500000 VND. Mà bắt đi mua bảo hành với cục sạc dự phòng cho hết 500 đó chứ không được giảm giá.
785,Điện thoại vivo Y29 8GB/128GB - Còn bảo hành ra dán lại miếng chống trầy xước màng hình có mất tiền không
786,Điện thoại vivo Y29 8GB/128GB - Cái gemini quá phiền phức. Cứ gắn tại nghe vào là nó hiện chả sử dụng tiktok được. Tắt không được.
787,Điện thoại vivo Y29 8GB/128GB - Mới mua hôm qua.goi điện mesinger hay bị lác.gui hình và xem hình k dc.mong admin giải quyết dùm
788,Điện thoại vivo Y29 8GB/128GB - Mua được 1 tháng rùi. Ổn trong tầm giá pin trâu
789,Điện thoại vivo Y29 8GB/128GB - cái này cái khóa màng hình o đâu vậy ak
790,"Điện thoại vivo Y29 8GB/128GB - Pin xài lâu hết, lướt mượt xài cơ bản thấy hài lòng, nhân viên nhiệt tình"
791,Điện thoại vivo Y29 8GB/128GB - Mình mua được 1 tháng rồi chơi game cả ngày mới hết pin sạc rất nhanh nha hơn 1 tiếng rưỡi 20100 xem
792,Điện thoại vivo Y29 8GB/128GB - Sao loa nghe chát quá vậy ta k có tý pass nào
793,Điện thoại vivo Y29 8GB/128GB - Em mới mua được 1 tháng em múa bán lại được không
794,"Điện thoại vivo Y29 8GB/128GB - Máy pin trâu, mình xài hơn 2 ngày mới sạc, lướt mượt Loa to Nói chung ok phù hợp"
795,Điện thoại vivo Y29 8GB/128GB - Sài quá chán
796,Điện thoại vivo Y29 8GB/128GB - Dùng rất tệ
797,Điện thoại vivo Y29 8GB/128GB - Mình mới mua 1 tháng mình muốn bán lại bên mình có thu lại không ạ
798,Điện thoại Nokia 220 4G - Mau hết pin chưa dc 1 ngày là hết sạc hoài lun
799,"Điện thoại Nokia 220 4G - Dùng trả ra cái gì chán phèo, số tiền bỏ ra ko xứng"
800,Điện thoại Nokia 220 4G - Sao mình tắt khóa bàn phím rồi mà lúc sau máy vẫn khóa lại ạ. Có cách nào chữ to hơn không
801,Điện thoại Nokia 220 4G - Phím bấm rất nặng bấm vài lân mới được pin tụt nhanh
802,"Điện thoại Nokia 220 4G - Rất mau hết pin, mới mua về xài đc 1 2 ngày mới biết pin dỏm cực kì, mua vì dung lượng pin 1450, mà mới 1 ngày đã hết cho dù ko bấm nhiều chỉ lâu lâu nghe gọi thôi mà tuột pin kinh khủng, trong khoảng tgian 30 ngày muốn đổi thì lỗ sặc máu, nên phải đành chấp nhận xài đại, tức , dt dỏm như cái gì thua mấy cái đt TQ"
803,Điện thoại Nokia 220 4G - Mua 1 cái bị phải đổi tới 2 lần một sao cho nhà san xuất 5 sao cho cửa hàng
804,"Điện thoại Nokia 220 4G - Chất lượng cực kì tệ. Mua về chưa dc 2 tuần thì vỡ màn hình trong. Bên ngoài rất bình thường, ko vỡ ko nứt. Và ko dc bảo hành. Sản phầm tồi tệ nhất của nokia"
805,Điện thoại Nokia 220 4G - Sao ko vào được intenet. opera mini . Vào Cloud phone thì được.
806,"Điện thoại Nokia 220 4G - Nhanh hết pin. Sáng sạc đầy, cả ngày không sài, đến chiều tối sập nguồn luôn."
807,"Điện thoại Nokia 220 4G - Nhanh hết pin, sáng sạc đầy cả ngày không dùng, đến chiều tối không còn miếng pin nào. Sập nguồn luôn"
808,Điện thoại Nokia 220 4G - Loa nghe đôi lúc nghe không rõ bị rè loa không biết có đổi sang máy khác được không . Mua chưa được 1 tháng
809,Điện thoại Nokia 220 4G - Cần tư vấn rời đài đi. Cài dài vào chỗ đó làm j mà bấm bực mjk ghê
810,"Điện thoại Nokia 220 4G - 28 này mới đúng 1 tháng mà bị liệt hết 2 phím rùi, tìm kiếm trong danh bạ phức tạp hơn cả máy đt 2g trc đây, ko biết có đổi trả đc ko"
811,Điện thoại Nokia 220 4G - Sao mà nhanh hết pin thế
812,Điện thoại Nokia 220 4G - Phần tin nhắn ko tách được số điện thoại . Rất bất tiện
813,Điện thoại Nokia 220 4G - Phím Fm không dời đi được. Hay bị bấm vô.
814,"Điện thoại Nokia 220 4G - Cách đây 2 tuần tôi có mua 1 điện thoại Nokia 220 4G màu đen ở TGDĐ Mỏ Cày Bắc, Bến Tre và sử dụng, vừa mới đây vào ngày 10/10 tôi mua thêm 1 Nokia 220 4G màu cam đào của PTech là đơn vị phân phối chính hãng dòng máy này. Khi để 2 máy cạnh nhau và bấm phím tôi mới để ý thấy máy màu đen mua ở TGDĐ có đèn bàn phím bị rất tối. Tôi phản ánh vấn đề này nhờ phía kỹ thuật hỗ trợ giúp Thứ 2 nữa là khi kết nối tai nghe bluetooth tình trạng lúc được lúc không điện thoại tự ngắt kết nối rồi lại tự động kết nối trở lại rồi lát lại ngắt cứ lặp đi lặp lại như vậy. Tôi đang dùng tai nghe bluetooth chính hãng Plantronic Explorer 500, vẫn sử dụng với iPhone rất ổn định."
815,Điện thoại Nokia 220 4G - Có thể đổi phím FM radio được ko
816,"Điện thoại Nokia 220 4G - Lúc mua hàng tôi được nhân viên điện máy tư vấn dòng này là oke nhất, nhưng đến lúc mang về vô cùng thất vọng, máy không sử dụng 1 ngày tự động hết pin, khi mang lên hỏi lại thì nhân viên trả lời là MÁY NHƯ THẾ, sau 1 tuần không thể chịu được tôi đã mang trả và bị trừ 200k."
817,Điện thoại Nokia 220 4G - Pin trâu thứ thiệt
818,Điện thoại realme C75x 8GB/128GB - Điện thoại mới mua lướt tik tok FB Zalo YouTube tam 5p bị nóng có sau HK vậy
819,"Điện thoại realme C75x 8GB/128GB - Điện thoại mua được mấy ngày,mình đập phần camera vô tay nó kêu tiếng lạch cạch,còn khi mởi cam lên vỗ thì nó kêu nhỏ hơn xin hỏi là máy có bị gì không ạ"
820,Điện thoại realme C75x 8GB/128GB - mình mới mua trưa ngày hôm qua. giờ mình muốn đổi sang máy Xiaomi Redmi Note 14 thì có dc hỗ trợ đổi không hay mất phí
821,"Điện thoại Nokia 110 4G Pro - Mua 2 cái 1 cái sài mấy tháng BH kêu vô nước không BH. Cái thúe 2 cũng mấy tháng BH tiếp tục bảo vô nước không bảo hành. Ở đây giờ bán đồ mã hay sao vậy. Nếu nó dt trung quốc thì đùng bán nó còn thua cái 1280 không. Dịch vụ tệ, sản phẩm tệ"
822,"Điện thoại Nokia 110 4G Pro - Pin nhanh hết dù ko nge gọi, chỉ dc 1 ngày hoặc hơn 1 chút. Ko dc 2 ngày bao giờ. Khá thất vọng nokia thua cả mấy cái dt tàu"
823,"Điện thoại Nokia 110 4G Pro - Điện thoại gọi tới không hiện tên người gọi, mặc dù đã lưu số điện thoại. Chỉ cách khắc phục được không ạ."
824,Điện thoại Nokia 110 4G Pro - Rõ ràng sản phẩm có tặng thêm thẻ nhớ và tai nghe nhưng giao hàng lại không có. Và hộp giao như hình. Tại lúc đó đặt cho mẹ ở dưới quê nên mình không kiểm tra lại và quên việc này. Nên mới nhớ lại và feedback
825,"Điện thoại Nokia 110 4G Pro - Loa to, nghe nhạc hay. Pin nhanh hết, lắp 2 sim chỉ đc 34 ngày nếu nghe gọi ít. Thiết kế nhỏ gọn cứng cáp, cổng sạc theo chuẩn micro usb khó cắm sạc"
