review_id,sent_idx,sentence,aspects,sentiments,recommendations
287,0,"máy dùng hơn 10 ngày, bắt wifi kém, còn đâu tạm ổn. mua hôm giảm 16 , tặng kèm sạc dp 10000mah nên tạm đc.","['battery', 'wifi']","{'battery': 'Neutral', 'wifi': 'Negative'}","['Không có phản hồi cụ thể nào trong câu đánh giá này để chuyển đổi thành các khuyến nghị. Đoạn văn mô tả tình trạng sử dụng thiết bị', 'bao gồm thời gian sử dụng', 'vấn đề về kết nối Wi-Fi', 'và các ưu đãi khi mua hàng. Không có thông tin liên quan đến các yêu cầu rõ ràng hoặc nhu cầu ngụ ý về tính năng hoặc cải tiến sản phẩm. Do đó', 'không thể tạo ra các khuyến nghị dựa trên thông tin được cung cấp']"
288,0,"thiết kế rất sang, thon gọn. tính năng chụp ảnh rất tuyệt. một lưa chọn hoàn hảo phù hợp với túi tiền","['design', 'camera']","{'design': 'Positive', 'camera': 'Positive'}","['Cải thiện trải nghiệm người dùng (UX)', 'Thêm tính năng chụp ảnh']"
289,0,mua được 10 ngày dùng thử chạy xe ôm công nghệ grab tất cả điều tốt 4g và wifi rất tốt máy sạc bin dự phòng hỏi nóng nhân viên của tgdd rất nhiệt tình hỗ trợ,"['battery', 'wifi', 'ser&acc']","{'battery': 'Positive', 'wifi': 'Positive', 'ser&acc': 'Neutral'}","['Không có phản hồi hoặc yêu cầu rõ ràng trong đánh giá này. Vì vậy', 'tôi không thể cung cấp các khuyến nghị cụ thể. Nếu bạn có thêm thông tin hoặc yêu cầu rõ ràng', 'vui lòng cung cấp để tôi có thể hỗ trợ bạn tốt hơn']"
290,0,"sản phẩm rất tốt trong tầm giá, cấu hình mạnh, pin trâu, hđh cũng rất mượt mà. nói chung không hối hận khi mua","['performance', 'battery', 'design', 'price', 'general']","{'performance': 'Positive', 'battery': 'Positive', 'design': 'Positive', 'price': 'Positive', 'general': 'Positive'}",[]
291,0,"máy dùng rất tốt nhưng em có lỡ làm rơi vỡ màn hình, ở thế giới di động có dịch vụ ép kính không ạ","['performance', 'design']","{'performance': 'Positive', 'design': 'Neutral'}","['Không có phản hồi cụ thể nào trong câu đánh giá này. Tuy nhiên', 'dựa trên ngữ cảnh', 'đây là một số gợi ý có thể:', '1. ""Cung cấp dịch vụ ép kính cho người dùng""', '2. ""Cải thiện khả năng chống va đập của màn hình""', 'Lưu ý: Đây chỉ là các gợi ý dựa trên ngữ cảnh', 'không phải từ phản hồi cụ thể']"
292,0,cho em hỏi là cái cạnh dưới cùng là 2 loa và 1 cổng type c đúng k ạ ?? sao em thấy chỉ có 1 bê loa dùng được thôi ạ ?,"['không', 'câu này không chứa đủ thông tin để xác định các khía cạnh cụ thể. vì vậy', 'tôi sẽ gán tất cả các khía cạnh vào nhóm ""others']","{'không': 'Neutral', 'câu này không chứa đủ thông tin để xác định các khía cạnh cụ thể. vì vậy': 'Neutral', 'tôi sẽ gán tất cả các khía cạnh vào nhóm ""others""': 'Neutral'}","['Không có phản hồi cụ thể nào trong câu đánh giá này. Tuy nhiên', 'dựa trên ngữ cảnh', 'có thể hiểu rằng người dùng đang gặp vấn đề với số lượng loa và cổng type c trên thiết bị. Dưới đây là một số gợi ý:', '1. **Thêm thông tin về số lượng loa và cổng type c**: ""Thêm mô tả chính xác về số lượng loa và cổng type c trên thiết bị.""', '2. **Cải thiện trải nghiệm người dùng**: ""Cải thiện giao diện để hiển thị chính xác số lượng loa']"
293,0,thích hàng a dùng từ con a3 . nhưng khi đến a50s thì thất vọng. camera chụp kém . quay video k thật. vân tay thì k nhạy . thiết kế to kềnh càng . pim máy ở mức trung để lựa chọn vẫn chọn a5 2017,"['camera', 'battery', 'design', 'features']","{'camera': 'Negative', 'battery': 'Neutral', 'design': 'Negative', 'features': 'Neutral'}","['Cải thiện chất lượng camera', 'Cải thiện độ nhạy của cảm biến vân tay', 'Điều chỉnh kích thước thiết kế để phù hợp hơn', 'Nâng cấp hiệu suất của hệ điều hành', 'Cải thiện hiệu suất của ứng dụng', 'Tối ưu hóa tốc độ khởi động của thiết bị']"
294,0,"đã mua và đang xài bản xách tay hồng kông,chip snapdragon. pin k trâu bằng note 10 n9760. nhưng xài trên 1 ngày là ok rồi. rất hài lòng.","['battery', 'design']","{'battery': 'Positive', 'design': 'Neutral'}","['Không có phản hồi hoặc yêu cầu rõ ràng trong đánh giá này. Tuy nhiên', 'dựa trên thông tin được cung cấp', 'đây là một số đề xuất có thể:', '1. Cải thiện tuổi thọ pin', '2. Cải thiện hiệu suất tổng thể', 'Lưu ý rằng đây chỉ là những đề xuất chung dựa trên thông tin được cung cấp. Để có phản hồi chính xác và cụ thể hơn', 'cần có thêm thông tin về các vấn đề cụ thể mà người dùng gặp phải']"
295,0,pin con này thuộc dạng bình thường phát wifi 2 bằng 1 pin nên tụt pin như tụt quần còn lại thì ok nhiều lúc máy hơi giật giật tí mây tầm trung không đòi hỏi nhiều nói chung là tốt,"['battery', 'performance']","{'battery': 'Neutral', 'performance': 'Negative'}","['Cải thiện hiệu suất pin', 'Tăng cường khả năng chống giật']"
296,0,sóng yếu vân tay tệ nhận diện khuôn mặt vô dụng màn hình ra sáng ko.nhìn thấy gì sai lầm khi mua note 10 lite,"['battery', 'camera', 'design', 'features', 'price', 'ser&acc']","{'battery': 'Negative', 'camera': 'Negative', 'design': 'Neutral', 'features': 'Neutral', 'price': 'Neutral', 'ser&acc': 'Neutral'}","['Cải thiện độ nhạy của cảm biến vân tay', 'Cải thiện khả năng nhận diện khuôn mặt']"
297,0,sao 5 tháng sử dụng thấy chip p80 yếu hơn snap 665 nữa chơi game cảm thấy hơi lag,"['performance', 'clock_speed']","{'performance': 'Negative', 'clock_speed': 'Neutral'}","['Cải thiện hiệu suất phần cứng', 'Cập nhật phần mềm để tối ưu hóa hiệu suất']"
298,0,sau 1 ngày sử dụng thì mình thấy pin cũng ko bền lắm. mình chỉ lướt fb thôi mà 1 phút đã xuống 3 .,"['battery', 'performance']","{'battery': 'Negative', 'performance': 'Negative'}","['Cải thiện hiệu suất pin', 'Tối ưu hóa tiêu thụ pin']"
299,0,ít tiền dùng loại này là ok lắm rồi,"['price', 'general']","{'price': 'Positive', 'general': 'Neutral'}",[]
300,0,sài dt thấy nào cũng ok mà có mỗi cái vân tay hơi đụt tay đổ mồ hôi max nhạy còn k thì bấm cũng k ăn dc nên dán kính cường lực 100k thì còn sài dc hết,"['design', 'ser&acc']","{'design': 'Neutral', 'ser&acc': 'Negative'}","['Cải thiện độ nhạy của cảm biến vân tay', 'Thêm tính năng dán kính cường lực']"
301,0,"pin khoẻ, màn ảnh tốt nhưng hiện giờ là tuyệt vời chứ sau này tôi chưa biết được","['battery', 'screen']","{'battery': 'Positive', 'screen': 'Positive'}","['Cải thiện thông báo pin', 'Cải thiện thông báo màn hình']"
302,0,"chíp cực yếu. ko bằng mấy đt bằng giá.. nhân viên tư vấn ko trung thực. camera siêu tệ, chơi game sẽ bị giật, lag.","['performance', 'camera', 'ser&acc']","{'performance': 'Negative', 'camera': 'Negative', 'ser&acc': 'Neutral'}","['Cải thiện hiệu suất phần cứng', 'Cải thiện chất lượng camera', 'Cải thiện hiệu suất trò chơi', 'Cải thiện độ tin cậy của nhân viên tư vấn', 'Cải thiện độ chính xác của thông tin sản phẩm']"
303,0,mua đt được hơn 2 tuần thấy ko ổn. pin hao quá nhanh. báo sạc ko đúng thời gian. đã đổi 1 đt và giờ đt mới đổi cũng cod tình trạng tương tự. thực sự tệ hơn mong đợi,"['battery', 'performance']","{'battery': 'Negative', 'performance': 'Negative'}","['Cải thiện hiệu suất pin', 'Sửa lỗi báo cáo thời gian sạc']"
304,0,pin tốt. camera chất. chất lượng tuyệt vời. âm thanh to rõ. chơi game không bị lad,"['battery', 'camera', 'design', 'performance']","{'battery': 'Positive', 'camera': 'Positive', 'design': 'Neutral', 'performance': 'Positive'}",[]
305,0,mới mua hôm qua nói chung tổng quan máy xài rất ok chỉ có pin là hơi kém sa c thì lâu tụt thì nhanh,"['battery', 'general']","{'battery': 'Negative', 'general': 'Positive'}","['Cải thiện hiệu suất pin', 'Tối ưu hóa thời lượng pin']"
306,0,"màn hình amoled hiển thị rất đẹp, cảm biến mở khóa vân tay cực nhạy, nhạy hơn rất nhiều so với các dòng a của samsung mình từng dùng. sạc cực kì nhanh luôn, cắm sạc có 75 phút là đầy rồi. camera thì miễn bàn, nhất là chụp đêm và hdr. nói chung là tuyệt trong tầm giá !!!","['screen', 'features', 'battery', 'camera']","{'screen': 'Positive', 'features': 'Positive', 'battery': 'Positive', 'camera': 'Positive'}","['Cải thiện hiệu suất màn hình OLED', 'Cải thiện độ nhạy cảm biến vân tay']"
307,0,pin trâu chơi game mượt 3 chơi liên quân 20p hết 2 sạc nhanh 1h30p đầy từ 5 pin vân tay nhạy oke 4g ổn bất wifi xa khoẻ vãi mọi thứ ổn với tầm giá .....,"['battery', 'performance', 'camera', 'design', 'price', 'general']","{'battery': 'Positive', 'performance': 'Positive', 'camera': 'Neutral', 'design': 'Neutral', 'price': 'Positive', 'general': 'Positive'}","['Cải thiện hiệu suất pin', 'Nâng cao chất lượng kết nối Wi-Fi']"
308,0,"4g tốc độ cao mà tải ứng dụng chạy có hơn 200kb s thua remi 7 nữa ,không biết có ai bị giống mình không , còn lại moi thu đều ổn ,","['battery', 'performance']","{'battery': 'Neutral', 'performance': 'Negative'}","['Cải thiện tốc độ tải ứng dụng', 'Sửa lỗi tốc độ tải ứng dụng']"
309,0,"mua để ý nhé, lấy hộp mới đừng lấy máy trong tủ pin như note 8, chơi liên quân thỉnh thoảng giật lag lúc combat, camera tạm vì 13mb","['performance', 'camera']","{'performance': 'Negative', 'camera': 'Neutral'}","['Cải thiện hiệu suất trò chơi', 'Cải thiện chất lượng camera']"
310,0,sản phẩm là sự lựa chọn phù hợp cho mình khi cv thường xuyên phải nghe gọi nhiều,['others'],{'others': 'Neutral'},"['Cải thiện khả năng xử lý cuộc gọi', 'Tăng cường hiệu suất tổng thể của ứng dụng']"
311,0,mới dùng đươc 2 ngày hi vọng hàng chất lương.thông só máy khá ok.pin trâu.máy cũng khá đẹp,"['battery', 'design', 'price']","{'battery': 'Positive', 'design': 'Positive', 'price': 'Neutral'}","['Cải thiện trải nghiệm người dùng (UX)', 'Nâng cao hiệu năng hoặc tốc độ']"
312,0,chạy antutu được 277636 điểm. thật tuyệt khi một sản phẩm rẻ như này mà được điểm số cao như vậy,"['performance', 'others']","{'performance': 'Positive', 'others': 'Neutral'}",[]
313,0,"giao hàng nhanh. sản phẩm đúng như mong đợi. giá quá tốt 690k đã có màn hình hd xem youtube ổn. samsung 2,3 tr cũng màn hình như thế. thiết kế chắc chắn, pin rời tiện lợi, 2 sim, rom 16g. các tác vụ bình thường sử dụng tốt. thích hợp làm máy phụ. vì giá rẻ nên chíp và ram như thế là hợp lý. các bạn ko thể đòi hỏi nhiều hơn nữa. tải thêm 1 vài ứng dụng nhẹ và tránh mở nhiều đa nhiệm. ủng hộ hàng viêth","['battery', 'design', 'price', 'performance', 'storage', 'ser&acc', 'general']","{'battery': 'Positive', 'design': 'Positive', 'price': 'Positive', 'performance': 'Positive', 'storage': 'Positive', 'ser&acc': 'Positive', 'general': 'Positive'}","['Cải thiện hiệu suất ứng dụng', 'Thêm tính năng đồng bộ hóa giữa các thiết bị']"
314,0,pin thế này mà nói hao nhanh thì chịu v nói chung sản phẩm rất tốt là đằng khác,"['battery', 'general']","{'battery': 'Negative', 'general': 'Positive'}","['Cải thiện hiệu suất pin', 'Cải thiện hiệu suất tổng thể của ứng dụng']"
315,0,mới mua sài dc 2 ngày sạc 50 mấy phút la đầy pin sài khá ok lâu tuột 20 pin sài dc 2tiêng mấy đúng đồng tiền bác gạo,"['battery', 'price']","{'battery': 'Positive', 'price': 'Neutral'}","['Cải thiện hiệu suất sạc pin', 'Cải thiện thời lượng pin']"
316,0,"sao có những lúc vào liên quân thì đơ 1 lúc phải khởi động lại mới sử dụng tiếp đc ,lí do?",['performance'],{'performance': 'Negative'},"['Sửa lỗi treo ứng dụng khi vào Liên Quân', 'Cải thiện hiệu suất khởi động ứng dụng']"
317,0,mấy anh thường xuyên bị lời ko khắc phục dc ko hài lòng đung mua sản phẩm này nếu các bạn thường xuyên chụp ảnh,"['performance', 'camera']","{'performance': 'Negative', 'camera': 'Negative'}","['Cải thiện tốc độ xử lý ảnh', 'Sửa lỗi không lưu ảnh']"
318,0,"máy dùng mượt, chụp ảnh đẹp, hàng việt nam nữa nên mình rất thích. về phục vụ thì nhân viên cửa hàng đmx rất tốt, nhiệt tình.","['performance', 'camera', 'ser&acc']","{'performance': 'Positive', 'camera': 'Positive', 'ser&acc': 'Neutral'}",[]
319,0,đã mua và đã xài nói chung đều tốt cả trừ phần xem video trên youtube các kiểu chất lượng ko đc tốt cho lam,"['battery', 'camera']","{'battery': 'Neutral', 'camera': 'Negative'}","['Cải thiện chất lượng video YouTube', 'Nâng cao độ phân giải video YouTube']"
320,0,cho em hỏi sao em mới mua dt mà sao sạc nó lâu thế mới mua đc 2 hôm sạc 14p đc có 9 pin,"['battery', 'others']","{'battery': 'Negative', 'others': 'Neutral'}","['Không có phản hồi người dùng cụ thể để phân tích trong trường hợp này. Đoạn văn cung cấp không chứa bất kỳ thông tin nào về yêu cầu rõ ràng', 'nhu cầu ngụ ý', 'hoặc các loại khuyến nghị khác. Do đó', 'tôi không thể tạo ra một danh sách các khuyến nghị dựa trên thông tin đã cho', 'Nếu bạn có thêm thông tin về phản hồi người dùng hoặc yêu cầu cụ thể', 'vui lòng cung cấp', 'và tôi sẽ rất vui lòng giúp bạn tạo ra một danh sách các khuyến nghị phù hợp']"
321,0,"bắt sóng wiffi yếu,mở 4g đăng kí gói 4g ngày mà quay chóng mặt,chất lượng k phù vs giá quá đắc. mọi người suy nghĩ kĩ trước khi mua.","['wifi', '4g', 'price']","{'wifi': 'Negative', '4g': 'Negative', 'price': 'Negative'}","['Cải thiện chất lượng kết nối Wi-Fi', 'Cải thiện tốc độ mạng 4G']"
322,0,sài thì cũng dc nhưng cam trước hơi xấu thiết kế đẹp nhưng hiệu vẫn ko bằng vsmart live,"['camera', 'design', 'performance']","{'camera': 'Neutral', 'design': 'Positive', 'performance': 'Negative'}","['Cải thiện thiết kế giao diện', 'Nâng cao hiệu suất ứng dụng']"
