review_id,text
810,em mua sản phẩm này chưa được 1 tháng nữa mà em tải game thì cứ 1 sau tải game nói cứ bắt em vào store tải lại em đây là hình ảnh mà em chụp lại freefire.pufg.thái cổ thần vương em muốn đổi lại máy nhưng cái hộp thì còn cái hộp để xấp giấy thì mất rồi
811,"máy đẹp, bề ngoài nhìn sang, tác vụ bình thường xử lý mượt nhanh, mình thì không có chơi game, pin ổn, camera ảnh chân thật khá ok, nhược điểm khả năng ghi âm hơi tệ, như đi xem hòa nhạc quay lại nghe âm thanh rất chói, xem video liên tục có hiện tượng hơi nóng lên nhưng vẫn chấp nhận được ! thấy khá tốt trong tầm giá rồi."
812,em mới mua còn này mà cảm ứng quá tệ hại ..tệ nhất điện thoại mà em từng dùng..bỏ ra hơn 9 triệu.mà đổi được cái đt cảm ứng tệ hại như thế này.bạn nào chưa dùng thì mình khuyên thật các bạn không nên mua a70 nhé..mình mới dùng mà mình muốn đổi con mới luôn ý..vân tay thì yếu.cam ứng nảy lung tung..nt nhiều khi muôn vứt luôn cả đt
813,"tháng đầu tiên sài thì ngon tháng sau sài nó mát mát làm sao lúc bấm ăn lúc không , rất khó chịu , đôi khi còn đơ nữa , thua hãng sony xa"
814,"đã lên android 10 , máy xài quá ngon ,các bạn mua đi,các e từ vấn đề thuong nhiệt tình."
815,mua được 1 ngày. hôm nay mới để ý trên màn hình có cái chấm đen hơi khó chịu. giờ chẳng biết là nó có từ trước hay mình dùng 1 ngày thì bụi nó lọt vào nữa.
816,"máy đơ,lag, giật,loa nhỏ, chụp hình thì xấu,...tệ. mua tại fpt shop giá trên trời mà tệ kinh khủng..."
817,các thánh sai dt cho e hỏi là khi sai dt có cảm biến vân tay thì khi dăt tay vào nó tự mở màng hình phai ko ạ.quay ma a vsmart khi cập nhật phần mềm xong muốn mở khoá bằng vân tay phai ấn núut nguôn trươc sang màng hình lên mới sai vân tay dc.sài bất tiện lắm.hãng khác ngta cập nhật lân thi thêm tính năng mới còn vsmart thi hại não ng dùng thêm mà thôi !!!!!
818,"điện thoai mua ở điên máy xanh rất tin tưởng là sản phẩm chúh hãng, mình mua lâu rồi nhưng sử dụng rất hài lòng, được bảo hành toàn quốc, nhân viên nhiệt tình. rất hài lòng"
819,"nhìn nhận đầu tiên là vào điện máy xanh nhân viên vui vẻ, nhiệt tình, thân thiện. tư vấn rất chuyên nghiệp. máy chụp ảnh rất đẹp thiết kế quá là tuyệt vời"
820,"mua nay gần 5 tháng,mình chơi game khá nhiều , ,trải nghiệm thật lòng mà nói thì máy rất ok ,sài cũng lâu rồi nhưng vân tay ,cảm ứng ,camera,hiệu năng ,mọi thứ vẫn rất tốt ,chiến game nặng rất mượt mà ,max cấu hình ok ,hiếmkhi giật lag không đáng kể. pin chơi liên tục tầm 4 tiếng ,nếu sử dụng bth thì cũng hết ngày. đáng mua ..không hiểu sao ae mua về chê máy mắc nhiều lỗi vậy nữa ,chắc do kh may thôi."
821,"mua được 3 tháng, xài ok , giờ mới nhận e nó lên android 10 giao diện đẹp hơn trước, thêm nhiều ứng dụng, chụp màn hình ko cần bấm phím nguồn, chỉ cần vuốt 3 ngón tay , thêm ứng dụng quay màn hình,mức giá dưới 3tr ko có đối thủ,đang hóng máy mới của bác vượng"
822,mới mua về 10 ngày mà đã xuất hiện tự nhảy cảm ứng lung tung bắt wifi khá khém . chất lượng thấp hơn với giá
823,"trên cả tuyệt vời ngon trong tầm giá. hiệu năng khỏi phải bàn mượt mà, cấu hình mạnh mẽ."
824,"tôi mua được 2 tháng, củ sạc của máy giờ sạc không vô pin . vậy tôi có được đổi củ sạc khác được không. dậy sạc của máy thì vẫn sạc bình thường."
825,tui đang xài vsmart live hơn nửa năm trải nghiệm mọi thứ đều tốt chỉ có camera là cùi bắp thôi..chụp hình tia sáng nó cắt ngang...còn những vấn đề khác vân tay hay sóng các kiểu..hôm nay mới cập nhật mới nên ổn...máy ko nóng pin ok..lâu lâu bị đơ phát...rất ngon trong tầm giá..nói thiệt tầm giá dưới 4tr không có cái nào xài qua cái này đâu...
826,rat tot.ok
827,"đáp ứng tốt với đại đa số các ứng dụng thông thường như facebook, zalo, youtube...máy chạy trên nền android one nên rất nhẹ, nhạy và mượt mà. phù hợp cho những ai cần một chiếc máy sử dụng đơn giản, không yêu cầu cao về tuỳ biến giao diện và những tính năng đặc biệt."
828,"mua về chưa dc 1 tháng mà cảm thấy thất vọng. cam trước chất lượng ảnh quá tệ khi chụp thiếu sáng ,chip khá yếu, ... tiếc không có chuong trình doi tra cho dong may nay"
829,mới mua tháng 4 mà t6 hư mất rồi. nghe được mà người ta nói thì mình ko nghe gì.
830,vừa mua a9 màu trắng thấy rất hài lòng thiết kế đẹp mât pin bền cảm thaya ra hài lòng
831,máy này nên lắp cường lực k mn. e nghe nói lắp vào là bấm k ăn nhưng mà sợ rơi vỡ màn hình thì lại toang.
832,"mình mua dc gần cả tuần rồi và thấy ổn trong tầm giá, game lâu hơi ấm máy chút, camera siêu nét, game mượt, pin trâu đấy, ncl điện thoại này chiến game là hết sẩy."
833,"trải nghiệm 4th cảm ứng vân tay nhạy , pin trâu zl fb ytoube chơi game vô tư k lo hết pin camera k nét lắm nhưng so với tầm giá này thì ok m k hối hận khi mua vivo y19 mọi người nên mua"
834,"cấu hình ổn, game mượt, nhưng pin rất ảo, pin 5000 mà cảm giác như 4000, còn ai dùng realme mà hay hiện quảng cáo thì vào cài đặt mà tắt nhé, vì hãng chèn quảng cáo vào máy để giảm tối đa giá thành sản phẩm, giá này mà cấu hình như này quá ổn rồi, những máy ngang giá không mạnh bằng đâu, bực cái pin ảo thôi"
835,"mi nh đa mua a51 đươ c 1 tha ng thâ y mo i ngươ i đa nh gia mi nh cu ng thâ y lo , chă c mi nh ăn may nên du ng râ t tô t bluetooth cha y râ t mươ t đi ca ch xa đt 40m vâ n k bi giật giâ t , no i chung tâ t ca đê u râ t ok ca m ơn tgdđ giang trung phu lương tha i nguyên"
836,"sản phẩm quá tuyệt vời pin trâu ram cao, dung lượng nhiều. mọi người nên mua nhé"
837,máy ok trong tầm giá đúng là đt ko lo về pin .chơi games khỏi phải bàn .chụp hình đẹp
838,máy vừa mua xong giật không mượt màng hình kém . nhân viên nói màng hình đẹp sắt nét chơi game tốt nói cái gì cũng ngon toàn lừa
839,"camera trc có vấn đề nhé. buổi tối nhòe, nhạt và có hạt như tivi trắng đen xưa. thất vọng. camera sau thì ok. tuy nhiên camera cho hình ảnh giả giả sao á"
840,"tôi đã gửi phản hồi về sản phẩm và được nhân viên gọi tư vấn . máy vẫn yếu về mạng và 4g, tôi mới mua được 1 tuần ,máy lỗi như vậy tôi đổi máy khác được ko"
841,"máy màn hình quá tồi tệ, thua cả xiaomi redmi note 7, mua về so sánh bật max độ sáng màn hình so với redmi note7 màn ám vàng độ sáng ko cao bằng. super amoled như l ips lcd vẫn đẹp hơn. các bạn đừng nên mua máy này."
842,máy mình vừa mua xong cảm nhận hình như pin máy bị lôi hay sao ý xem 1 đến 2 hôm ko đc thì ra đổi
843,"lúc mới mua thì không ổn, nhưng cập nhật phần mềm hệ thống khắc phục vân tay, tăng hiệu suất pin, thì máy xài tốt rồi vân tay cũng nhạy hơn, mình để máy ở chế độ xem youtube xuyên suốt 5 tiếng mà chỉ tốn 30 pin, máy cũng hơi nóng vừa phải k như lúc đầu, ai muốn mua thì đừng ngần ngại, chơi liên quân thì 0k lắm."
844,bắt sóng quá yếu k nổi 1 vạch 4g viettel chỉ 1 vạch đứng dưới cột phát sóng vẫn bắt yếu
845,"mẹo cho ai bị tụt pin nhanh khi sử dụng đt sử dụng độ sáng thấp khoảng 40 tùy theo thị giác. nên tắt chức năng độ sáng tự động của máy đi. thiết lập giới hạn ứng dụng sử dụng pin đối với một số ứng dụng chạy ngầm như facebook vv.. tắt bớt sóng wifi, bluetooth , data khi không sử dụng nếu làm tất cả bước trên dù có chơi game dữ lắm nguyên ngày cũng chỉ hết tầm 70 pin. mẹo cho ai cần"
846,cam kém. màn hình tệ. cổng sạc khó khăn cho người dùng. nhân viên tư vấn bán hàng cần training lại về công nghệ và việc tư vấn bán hàng. để khách hàng lựa chọn sản phẩm phù hợp với nhu cầu công việc.
847,tất cả đều ok. nhưng về khoảng sóng 4g thì rất tệ. chơi game fps ping rất cao. loa nghe rất to và rõ. nhiệt độ máy cũng khá mát
848,"sản phẩm xài tốt. đến nay cũng đã gần 1 tháng. chưa bị lỗi gì. mặc dù có lỡ rớt 1 2 cái đt vào thau nước, bị giảm âm thanh khoảng vài tiếng thì hết. đến giờ vẫn bthg. nói chung bỏ ra hơn 9tr ưng ý vô cùng."
849,1 màn hình rất to 2 pin rất trâu 3 chơi game rất mượn 4 xem phim thì bao đã 5 sạc rất nhanh
850,tại sao mặt lưng của đt trong hình và đt khác ở sau ghi là vivo camera musốc còn của tôi thì là vivo designed by vivo??? cảm chụp khôg ưng lắm
851,mấy dùng có mấy hôm mà máy đơ wifi yếu hối hận khi mua máy vin quá được cái bin bền thì chả để làm gì
852,máy dùng ok nói chung wa tuyệt vời.nếu ít chơi game thì tầm 2 đến 3 ngày mới sạc một lần...
853,"mới dùng thấy cũng ok, game mượt, máy kg nóng, cam đủ dùng chỉ là pin hơi nhanh tụt, thêm thời gian nữa sẽ đánh giá sau."
854,"thiết kế camera giống kiểu iphone những đẹp nhà, mong gọn nhẹ nữa. bạn a51 này có 8gb rậm nên chơi game thoải mái. đông à khác thì rậm có vẻ thấp những a51 này câu hình thay đổi nhiều nể."
855,"camera tốt, đánh liên quan ok, máy mượt, khá vừa tay, pin trâu, sạc nhanh, trải nghiệm thêm chia sẻ sau!"
856,"máy dùng ok nhưng vẫn chưa hoàn thiện về phần miềm còn nhìu dấu hiệu khựng nhẹ khi chơi game or chuyển ứng dụng, đặc biệt là thời gian kích hoạc bảo hành của máy k đúng mình mua ngày 25 5 2020 mà máy kích hoạt bảo hành là 13 5 2020 k hiểu nổi luôn"
857,thâ t vo ng vê samsung qua . mơ i đâ u muô n mua oppo lên tgdd thâ y con samsung a70 thi ch mua vê sa i gâ n 5 tha ng thi bi lô i. mi nh la ti n ngươ ng cu a samsung ma mua con samsung a70 na y qua thâ t vo ng. giơ co y đi nh ba n con na y sa i oppo
858,sản phẩm đc mấy hôm đầu là ngon thôi ae ạ chứ 1 vài tuần sau chơi game kém bắt wifi tạm tạm đc mỗi chụp ảnh đẹp mà xem phim cũng nét thôi mình cho 4 sao nhé nhân viên phục vụ tốt lắm cũng tạm ổn giá
859,sao máy lúc nào cũng nóng vậy nhỉ mk có để treo zallo messager rồi xem youtube mà đã lên 41 độ ui
860,"pin trâu nhưng sạc rất lâu, từ 20 sạc mất 3h30 mới đầy.khi tôi dùng ứng dụng duolingo bị một lỗi là đơ cảm ứng, có lúc chỉ nhận tay trái , có lúc chỉ nhận tay phải còn tay kia không thể nào chạm vào được, máy dùng khá đơ ."
861,quá ok lun nha mn chụp hình siêu đẹp chơi game quá mượt âm thanh thì tuyệt vời xem phim quá đã lun
862,"máy kém chất lượng về pin xuống như tác nước đìa , chơi game thì cực kì lag , ứng dụng thì cập nhật liên tục ..... cầm 7 chai màk mua con này thiệt là tiếc , muốn đổi trả cũng k xong . mong thế giới di động và nhà sản xuất xem lại tình trạng này"
863,cam và độ phân giải màn hình cực kém khuyến cáo ae ko nên mua mình vừa mua hôm qua giờ hối hận
864,"duy eakar tôi cảm thấy đây là chiếc điện thoại của tương lai , không có một điểm gì để chê"
865,sản phẩm phẩm tốt đẹp game mượt sạc nhanh pin khá trâu g90t chơi khá mượt trong tầm giá cam ổn xóa phông đẹp
866,moi mua hôm qua sử dụng ok tốt nhé mọi người để một thời gian thử xem liên quân ổn tác vụ thường ngày mượt
867,máy mới mua được 1 tuần.sao sạc pin từ 1h đến 4h30 mà pin mới có 85 và nóng máy vậy a.cho e hỏi máy có bị gì k ạ
868,"máy mình sử dụng được 4 tháng rồi , với nhu cầu sử dụng rất nhiều mỗi ngày nhưng cho tới nay vẫn còn rất mượt mà ."
869,"xem video mờ kinh khủng . chất lượng video thua cả realme c3 , trong khi đó realme c3 giá chỉ 2.990.000"
870,"sản phẩm vừa phải có hất lượng tốt,trải nghiệm hơn về giá, cảm ơn nhà sản xuất. ủng hộ nội địa hoá!"
871,"máy rất tệ, tầm 5 triệu mà chạy midiatek p23 là rất k đáng tiền, giật lag các thứ"
872,dùng k sướng lắm.tải labankey nhắn tin chữ cái loát k kịp.chánmay cũng hơi hao pin
873,"mới mua pin kém quá , dù mới đập hộp tét còn lại mọi thứ quá tốt không chê vào đâu được"
874,tôi mua hôm mùng 8 3 máy rất mượt chơi game cả tiếng k nóng camera chụp đẹp pin trâu nc là phù hợp vs giá tiền
875,"mới mua khoảng ½ tháng , chơi game tốt mỗi tội sạc pin hơi lâu . nhân viên tại tgdđ lagi nhiệt tình , tư vấn có tâm"
876,máy xài oke nhưng có điều chơi game lag quá đứng hình hoài. chắc được này thì mất kia.
877,"đánh giá 5 sao cho sự tuyệt vời. nhưng có một số lỗi, mong là sẽ khắc phục vân tây chưa nhạy. pin hơi nhanh tụt 1 tí, nhưng cũng đảm bảo trong 1 ngày. không có ss pay. thế thôi. mong là có bản cập nhật sớm nhất để cải thiện. còn lại mọi thứ xứng đáng là một trong những em đáng mua!"
878,"sản phẩm tuyệt vời trong tầm giá,mình mới mua được 2 hôm ngày đầu về mới mở máy nên pin tụt hơi nhanh qua đêm sạc xong pin dùng lâu hết 1 ngày chơi game xem phim không thể hết được chiến pubg rất ok không giật lag sạc cũng rất nhanh cam rất ok mọi thứ điều tuyệt vời 5"
