review_id,review_text,rating
1827,"ưu điểm cấu hình tốt, màn hình đẹp nhược điểm màn hình thỉnh thoảng bị đơ, phải khởi động lại dt. nhận diện khuôn mặt rất tệ, chỉ nhận diện được lúc vừa set up xong, còn sau đó thì không nhận diện được gì luôn. nhận diện dấu vân tay thì cũng tệ y chang như nhận diện khuôn mặt",3
1828,mới. mua mà khi vào nhập văn bản cứ bị nhảy ra ngoài lạc lỗi j ạ .pin nhanh hét quá,1
1829,"mới mua về dùng chưa dc 1 ngày bị lỗi đang nghe nhạc hoạc lướt fb,tiktok.. mở max âm lượng nhưng ko nghe cho điều chỉnh âm ntn cug ko nge chỉ khi khởi động lại máy hoặc tắt nguồn mở lại mới nghe dc nhug dùng típ vẫn bị lại.",3
1830,pin sac khoảng 2h. camera chup đẹp. mới mua cũng chưa biết hết chức năng. tam ổn,4
1831,dùng thời gian lagg kinh khủng. ram 8gb mà mở 2 tab thì bàn phím chậm rì rì. màn hình thì có vệt mờ mờ. kì vậy trời,3
1832,coi video và ảnh trên facebook ko đc. tải ko nổi. không biết là do mạng yếu hay do điện thoại nữa,4
1833,máy mau hết pin.ra điện máy xanh kêu trả ko kiểm tra đợi gửi về hãng.cảm thấy rất buồn,1
1834,may nghe tốt ram 12g thi ok may ho trợ trả góp ko ad minh mới lấy lúc chiều xài tốt lắm. thời gian sau thế nào thi cũng do biết dc,5
1835,"tôi mua sắm a70 dc 2 tuân nối chung may khá ổn , chơi pubg chỉ lên đồ họa hd va cao thôi , còn lqmb cu ng vậy ,nối chung 2 games chên chơi ko rật lác gì cả . pin thì bt chơi game 6,5h coi fim hơn 10 h. mơ khóa hơi tệ , tay sạch thì mơ ko dc , tay mà bận mơ phát dc liền chả hiểu tại sao , ...",4
1836,hiện tại mình đang dung iphone se đời cũ. cho đến giờ vẫn rất tốt . hy vọng thời gian tới sẽ đón em se 2 này về.,5
1837,mấy bác cho em hỏi. sạc từ 1 lên 100 thì mất bao lâu vậy? sao máy tôi sạc chậm vãi. gần 3h,5
1838,máy sài rất êm mượt mà còn thắc mắc iphone7 plus có chống nước ko bị rơi xuống nước 1 lần rồi và ko sao cả,5
1839,rất là ok pin trâu màn hình đẹp máy đẹp nói chung là rất đáng tiền..............,5
1840,các chú sẽ thất vọng về vân tay. thật sự vân tay mở chục lần được có 1 lần. tệ. sử dụng thường xuyên bị lag. k mượt cho lắm.,2
1841,"wifi hơi yếu, cam trước hơi yếu. nói chung cần cải tiến nhiều nha bác vin. ủng hộ việt nam.",3
1842,"điện thoại rất chất lượng,tôi hài lòng khi mua sản phẩm bên mình.dịch vụ hổ trợ rất tuyệt vời",5
1843,"mua được 2 tháng, nhận xét về điện thoại là chơi game ổn với chip 660, camera chụp tạm được, pin không được trâu lắm, sạc pin khá nhanh mất 2h đầy.",5
1844,"loa không được hay lắm, nhỏ, bắt wifi hơi yếu, camera sau buổi ngày chụp ổn, buổi đêm thì không. camera trước xấu. vân tay nhạy, thao tác mượt. nói chung máy ngon trong tầm giá.",4
1845,máy ngon hiệu năng mạnh. camera trước tốt. camera sau chụp 64mp rất nét. nói chung tầm giá 6tr máy này là hoàn hảo rồi,5
1846,"mình mới mua đc 1 ngày. điện thoại sài mượt, xem phim,nghe nhạc ko bị giật lag . bắt wifi tốt. mình là con gái, ko chơi game nặng nên ko biết thế nào.camera hơi tối,dùng app thì ko sao.mỗi tội pin 5000 nhưng chỉ bằng pin 4000 dù ko chơi game. nhân viên phục vụ tận tình. điện thoại ổn trong tầm giá. 5 sao",5
1847,"máy tầm trung mà đc trang bị quá nhiều cái tốt pin tốt, màng nuốt ruồi giữ, sạc nhanh, cấu hình tốt trong tầm giá, camera chụp khá đẹp, chụp đêm rõ. thiết kế thì ưng ý mình. nói chung là tuyệt vời",5
1848,máy rất nhanh hết pin.thua xa cái opp11.chỉ đc cái chụp hình và so sánh qua các thg hiệu khách thì lại là điểm trừ tiếp.thế là mai tự nhủ lòng ra tgdd đổi lại 1 chiếc đt nữa giá tiền này.và mong ko gặp lại 2 bạn nhân viên đã pr về chiếc đt này!,1
1849,mới mua 2 ngày nhưng máy sài rất mượt nghe nhạc thì tuyệt hay. bút spen tuyệt vời,5
1850,"máy đẹp ,vừa tiền ổn , chua thay lỗi gì nhé !!!! tốt hơn mong đợi . anh chị em ghé mua dùng thử nhen",5
1851,vì thích nokia nên sẽ mua nhìn mẫu mã thấy ok. chỉ hơi tiếc là phải chi 4 ram với ko có sạc nhanh,4
1852,"máy mà lấy tối qua . xài mượt . những tất cả đều ổn . pin xuống hơi nhanh . nhưng nói chung mới mức giá ngày là quá ngon rồi . nhân viên tgdd tiên hưng , đông hưng rất nhiệt tình và chu đáo",4
1853,"sử dụng được 2 tháng pin sài cả ngày vẫn k hết , sạc cực kì nhanh . tác vụ ổn lâu lâu lad tí mình chỉ fb youtube thôi nên như vậy là ổn. so với giá tiền chấp nhận được.",4
1854,"mua được gần nửa tháng, dùng rất thích không có lag dật j, đúng ngon, xứng câu tiền lào của đấy",5
1855,máy xài ok quá. bắn bubg mượt mà k giật lag chụp hình đẹp mà loa ngoài nghe hay kinh khủng giá cả hợp lí mua gặp ngay bé nv vivo tư vấn dễ thương,5
1856,mua được 1 tuần cảm nhận thấy muốn đổi lướt wet đứng pin 4500 như 3000 tầm 10tr rất thật vọng,2
1857,máy dùng khá oke. pin oke. game oke. có điều phần điều hướng cử chỉ hay loạn. đang gõ mà nhanh quá thì tự nhận về home. nên update chỉnh sửa thêm,4
1858,"e mua máy từ lúc mới ra,cảm thấy pin xài từ lúc 9h đến 9h 10h đêm vẫn còn pin,mình có chơi game cả xem phim nữa. loa thì lớn,chụp hình nét lắm. mình hay chơi liên quân thấy đánh game mượt mà ok lắm,mình hay vừa sạc vừa dùng,mà máy không nóng cho mấy. thấy mua con oppo này không uổng tiền. đổi từ sam sung qua hihi",5
1859,máy rất tốt y19 ngon nhất trong tầm giá thậm chí hơn quá hời cho cho túi tiền!!!,5
1860,"đã xài máy được 4 ngày, máy xài khá ổn và pin trâu lắm tuy nhiên máy khi xài được 2 ngày thì bị hiện tượng đứng máy và đen màn hình, mình mở lại xài bình thường đến hôm nay sau lần sạc pin thứ 2 thì máy lại tự động tắt nguồn, đang xem tiếp coi máy như thế nào bởi không lỗi thì máy ổn lắm",3
1861,"tất cả đều ok . riêng về pin a71 thất vọng , pin 100 chơi game đọc báo vv thì tụt khá nhanh , pin chỉ 4300 thôi mà để 4500 . mua đươc 1 tháng 20 ngày thì đã chai mất 3 pin chỉ sạc được 97 thất vọng cho 1",1
1862,"sản phẩm tốt trong tầm giá. pin bền , sóng wifi khỏe. nhân viên phục vụ nhiệt tình chu đáo.",5
1863,"qua thời gian sử dụng mình đánh giá như sau ,máy mượt nhanh ,các bn nên để tốc độ làm tươi là tự động chọn á nó cân bằng giữa 60hz và90 hz nên pin nó sẽ cầm pin và lâu hơn ,sạc thì siêu nhanh từ 20 _100 trong 35 phút là đầy ,chụp ảnh đẹp màn sắc rực nhưng vẫn giữ lại độ chi tiết và chân thực ,màn hình đẹp có hỗ trợ hdr10 và dcip3 nên k chê vào đâu đc ,ram rom thoải mái sài vivu ,quay phim bật siêu ổn định lên thì bị giới hạn về full hd 60fps nhưng quay vẫn đẹp k thua j 4k nhưng đc cái nó chống rung tốt",5
1864,"dùng rất ổn , mượt và nhanh. pin dùng đc 1 ngày làm việc vs tab vụ hỗn hợp. cam trước và sau ko làm bạn thất vọng",5
1865,"điện thoại tốt , giá hợp lý. đặc biệt nhân viên rất nhiệt tình , hoà đồng và vui vẻ với khách hàng . tặng 100 điểm cho tgdđ..vừa mua em này ngày hôm qua tại tgdđ ấp lộ ngang bình đức châu thành tiền giang",5
1866,"lần đầu tiên mua vivo về dùng thử xem sao. sau 1 tuần sử dụng cho thấy máy đẹp, pin trâu, chụp hình đẹp, mượt mà, sống wifi, nghe gọi tốt.",5
1867,"điện thoại xài rất êm, mượt, không bị đứng máy, bảo mật rất tốt, nhỏ gọn vừa tay",5
1868,ko biết mọi người chơi game thế nào mình mua về đánh liên quân toàn bị đứng hình một lúc mới đi đc.fps thì tụt kinh khủng từ 60 xuống 53 lại tăng lên.máy thì ko thấy nóng.chán chip gameming gì chán đời.bật tăng tốc đỡ hơn đc tí,4
1869,"lần đầu mình dùng oppo, nhận xét của mình là rất tệ. pin sạc nhanh và tuột cũng không kém so với tốc độ sạc. máy ảnh thì thôi khỏi phải bàn tiếp nữa, camera sau quảng cáo cho dữ dội, chụp còn thua xa so với con ss a6 của mình hình như a6 chỉ có 16mp , phóng to lên thì chẳng khác j1 là mấy, đừng so sánh tới sony hay hãng nào khác. nói chung là 1 trải nghiệm thất bại. khuyên mấy bạn trong tay có 8tr nên chọn dòng khác ổn hơn, chân thật hơn",1
1870,"sao mới mua sạc pin nóng máy với củ sạc thế nhỉ, không như f11 pro mát hơn, hay là lỗi sạc, chán quá....................ai bị như vậy không",3
1871,mọi người chơi game thì tắt chế độ gaming tubor đi thì máy sẽ k có hiện tượng đứng hình và cũng k bị quá nóng.m đã thử mn dùng máy này thì thử xem thế nào nhé.cse để ai chưa thử thì thử 1 lần xem thế nào,1
1872,"mình mua được 2 hôm rồi, hôm nay quyết định mang trả hàng. vì gọi video call âm thanh tệ lắm, rè, không nghe rõ, hình ảnh thì nhòe không rõ. hình thức điện thoại thì đẹp ah dịch vụ của tgdđ, giao hàng nhanh. mmình sẽ đánh giá tiếp về dịch vụ khi trả hàng nhé",3
1873,"mình mới mua 1 tuần... máy dùng ổn định. mặc dù là cấu hình chơi game nặng k quá tốt nhưng các tính năng khác về trải nghiệm như camera, màn hình, pin thì rất ok... mấy thánh chưa dùng hết tính năng đã nhảy vào phán này nọ như đúng rồi.",5
1874,"máy mình mua được 11 ngày gặp 2 lỗi sau lỗi thứ 1 hay tự động chạm vào màn hình cứ tầm 30s 1 lần có khi hơn, lỗi thứ 2 hay bị đơ màn hình đã tắt nguồn thử lại, máy không rơi rớt hay và đập",1
1875,"mua được 2 tháng cái thứ 1 xài được hơn 1 tháng trục trặc ra cửa hàng vẫn nhiệt tình đổi cái khác, đổi cái t2 về vẫn trục trặc y chang cái trước. nản.....",1
1876,"máy mua được 10 ngày khá ok, pin trâu, cấu hình tốt, camera ok, cảm ứng lâu lâu lỗi 1 chút. tóm lại khá ok",4
1877,san phâm tốt. xài tây ok thấy moi nguoi bảo nhanh hết bin. luc đâu minh cung cảm thấy v. nhưng xài thág cảm thấy rất tiết kiệm bin luôn,5
1878,"mới mua được 1 tuần, xài ok pin trâu, sạc nhanh, mọi thứ đều ổn riêng camera trước k rõ lắm, nhân viên tgdd rất nhiệt tình,ra về còn xách máy ra tới xe cho khách hàng, sẽ ủng hộ tgdd",5
1879,"sao mở nhạc có vẻ máy rung rêm cả phần lưng và màn hình nhỉ ? chạm nhẹ vào màn hình thấy rêm rõ rệt , k biết ntn",4
1880,"máy xài rất êm, mượt, mình đã xài nhiều năm nhưng cảm thấy rất thích. thiết kế nhỏ gọn, dễ sử dụng",5
1881,"sản phẩm tốt trong tầm giá. từ qua giờ chưa thấy lỗi gì. công nhận pin đỉnh thật, chỉ 3tr mà có snap 632,ram 4g,sạc nhanh, type c thì khỏi phải bàn. nhu cầu bình thường là thoải mái. chúc vsmart thành công",4
1882,cho em hỏi là khi em bấm vào mục vân tay để làm mk thì nó hiện ra bảng này và em đã khởi động lại máy nhiều lần nhưng vẫn không khắc phục đc ạ.,5
1883,"tuyệt vời cho 1 sp ntn.mới mua vài ngày.mọi thứ đều chuẩn.pin trâu xài đủ thể loại, chơi vài trận liên quân nữa vẫn hơn 1 ngày.4g wifi ok.không như những bình luận dưới...xạc nhanh quá nhanh",5
1884,"cảm biến vân tay kém, vào google chrome hay bị đơ màn hình trắng luôn .nhân viên nhiệt tình.",3
1885,cái gì cũng tốt chỉ có mỗi cam là tệ thôi nhé chụp ảnh dù dùng app hay cam thường đều xấu lắm luôn huhuu,3
1886,"mới mua 1 tuần mà đã chai 1 pin, của vợ mình mua hôm 8 3 thì chai 2 . sử dụng bình thường, ghim sạt zin, cóc zin. con iphone 6 của mình sd hở 1 năm mà chai có 6 . 7 plus bị lỗi pin ah",4
1887,"mọi thứ đều tốt nhưng loa lại quá nhỏ, bật hết công suất cũng không được bao nhiêu, nhỏ phân nữa so vs vs live, hơi thất vọng",3
1888,"mới mua hồi sáng , tại thế giới di động tt định quán rất vừa lòng máy nghe to chử rõ phù hợp với người lớn tuổi còn độ bền thì chưa biết nhưng với giá tiền thì quá rẻ , mình mua được giảm giá 40k vì là khach hàng thân thiện nhân viên tư vấn nhiệt tình cám ơn hẹn ngày gặp lại",4
1889,cam quá tệ. mờ tịt . cam trước còn tạm tạm. máy móc tạm thời mới vẫn mượt. ko biet sau thế nào. nản,1
1890,mình là sinh viên cấp 3 muốn mua máy giá rẻ để chơi game cấu hình bình thường cũng được nhưng khi mua con joy 3 này thì bắt wi fi cực kém máy hay bị lag giật đơ chơi liên quân ở mức cấu hình thấp nhất vẫn bị giật lag đổi trả thì nhân viên bảo máy khoảng tầm 3 đến 4 triệu thì chơi game mới ngon tóm lại là không đổi trả được mình thất vọng khi mua em này về,1
1891,tầm giá oppo chụp ảnh đẹp hơn hay vivo đẹp hơn hãng nào chụp ảnh tối đẹp hơn vậy,4
1892,"thật tuyệt vời khi sở hữu samsung galaxy a10 với pin trâu , sống khỏe ,lại có bảo mật vân tay, chụp hình siêu nét.nhung ram 2g thì hơi thấp,quan trọng là giá cả hợp lý",4
1893,"sp rẻ ,chơi game lqmb mượt.mang hình cực nét ,pin tâm ơn,hỏi tệ ở phần lóa ngoài",5
1894,xài rất oke mượt nhân viên nhiệt tình phục vụ chu đáo rất hài lòng đmx cho 5 sao,5
1895,"mình đã dùng thử sản phẩm này, nó khá là oke, chơi game lâu nó ấm ấm máy một tí, nhưng thiết kế đẹp, vote 4",4
1896,"sản phẩm rất đẹp, giá rất êm, nói chung là tất cả đều tuyệt mà em thắc mắc là em xài điện thoại được 7 tiếng rưỡi còn 28 pin, như vậy là ổn lắm rồi phải không ạ?? vv",5
1897,"quá tốt trong tầm giá, pin trâu máy mát sạc siêu nhanh. game ngon lành. dùng hơn iphone 8 plus luôn",5
