review_id,sent_idx,sentence,aspects,sentiments
r-57580934,0,ok máy ngon,['general'],{'general': 'Positive'}
r-57579891,0,Cũng được . 512Gb không biết bao giờ hết dung lượng đây kkk ... Gì cũng ổn trừ pin chờ hơi kém,"['storage', 'general', 'battery']","{'storage': 'Positive', 'general': 'Neutral', 'battery': 'Negative'}"
r-57563765,0,Mua sử dụng được 35 ngày.. phát nhạc mp3 và xem báo online cùng lúc 2 ứng dụng máy nóng nhiều,"['performance', 'features', 'battery']","{'performance': 'Negative', 'features': 'Neutral', 'battery': 'Neutral'}"
r-58874149,0,Mình mới mua được gần 1 tháng giờ bán lại cho TGDD giá ntn vậy,['others'],{'others': 'Neutral'}
r-58866628,0,"Góp ý quán nước trước sân thế giới di động , buổi sáng rất bầy hầy nhếch nhác , 8h siêu thị mở cửa , họ vẫn bán và để xe ở đó luôn , lúc trước thì không có , giờ không hiểu sao vẫn để vậy",['others'],{'others': 'Negative'}
r-58775823,0,"Không hài lòng về sp cho lắm Mình được tư vấn mua spMua máy cũng được hơn 3 tháng rồi nhưng thật sự sau khoảng thời gian mình sử dụng thì dòng này ko đc tốt cho lắm, máy thì nhanh nóng hao pin hay báo lỗi lung tung tự out ứng dụng ,có đem ra tgdđ kiểm tra nhưng cũng ko giải quyết đc còn cài đặt, cập nhật lại máy hay gì đó...về còn thấy máy càng lỗi hơn. Cấu hình thì ko được tốt hay giật lag nói chung nên cân nhắc trc khi mua.Cảm ơn ạ","['general', 'performance', 'battery', 'features']","{'general': 'Negative', 'performance': 'Negative', 'battery': 'Negative', 'features': 'Negative'}"
r-58690504,0,"Dùng nó cứ bị chậm , pin nhanh hết, rơi có một lần siêu nhẹ mà nó đã bị sọc ở màn hình.","['performance', 'battery', 'screen']","{'performance': 'Negative', 'battery': 'Negative', 'screen': 'Negative'}"
r-58647636,0,E mới mua A5pro hôm 17 tháng 9 giờ đổi sang a6pro bản 128g thì thêm bao nhiêu nữa,['others'],{'others': 'Neutral'}
r-58635540,0,Mình mua trả góp được 1 tuần nhưng xài lag quá muốn đổi sang dòng khác được ko sốp,"['performance', 'general']","{'performance': 'Negative', 'general': 'Negative'}"
r-58619619,0,"Mình mua số OPPo A5 pro ngày 9/10, nhân viên TGDD thì rất nhiệt tìnhTuy nhiên qua 3 ngày sử dụng mình có đánh giá về sp của mình đã mua như sau pin tuột rất nhanh mặc dù mình chỉ xem và trả lời tin nhắn Zalo, tuột 30% pin rất nhanh trong 3 tiếng ,mặc dù mình chỉ xem tin nhắn Zalo tần suất ko nhiềuMình ko hài lòng về vấn đề nàyKo biết các đt khác của Oppo A5 pro có giống như đt của mình koMọi người nên cân nhắc khi mua số này","['ser&acc', 'battery', 'general']","{'ser&acc': 'Positive', 'battery': 'Negative', 'general': 'Negative'}"
r-58609672,0,"Mình mới mua máy ngày 2/9. Cấu hình máy thì OK, Sạc nhanh. Nhưng máy sử dụng hay hơi bị lag, không mượt. Ngưng sử dụng máy lâu rồi bấm nguồn lại lên rất chậm. Tình trạng giống như máy đang ở chế độ ngủ.Mình muốn đổi dòng máy khác thì chính sách như thế nào vậy","['performance', 'features', 'general']","{'performance': 'Negative', 'features': 'Positive', 'general': 'Neutral'}"
r-58590832,0,"Ngoài tính năng chống nước ra,Xài flag kinh khủng.hối hận khi đã mua sản phẩm này","['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
r-58523655,0,Mới mua 2406 giờ đt bị như này có đc bảo hành ko vậy ạ,['ser&acc'],{'ser&acc': 'Neutral'}
r-58522536,0,Máy này ko có chỗ cấm tai nghe à shop ơi,"['features', 'others']","{'features': 'Negative', 'others': 'Neutral'}"
r-58439559,0,Mình mua đc 3 tháng Oppo A5 pro hơn cả sự mong đợi của mình.1 chiếc đt siêu bền đáng để sử dụng,['general'],{'general': 'Positive'}
r-58425336,0,Tôi mua oppo a5pro 4g dc 5ngay. Nút nguon mở khoá lúc bấm được lúc không. Đem ra tgdd kiểm tra họ bảo sài 2 3ngày xem sao sợ cập nhật phần mềm mới chua ổn định. Sài cảm giác rất khó chịu,"['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
r-58419623,0,Cảm nhận lần đầu sử dụng Oppo là vô củng dở tệ. Máy mang cục pin 5800 mà lướt video tầm 7 8h liên tục là hết pin. Mang ra đổi máy NV bảo bình thường. Đổi lại máy khác củng y vậy. Máy thì yếu gọi Zalo giật liên tục. Lướt mạng ko mượt hay bị đơ. Vô cùng thất vọng.1sao về chất lượng,"['battery', 'performance', 'general']","{'battery': 'Negative', 'performance': 'Negative', 'general': 'Negative'}"
r-58410691,0,Sau Tải chậm quá khắc phục chưa được.,['others'],{'others': 'Negative'}
r-58366772,0,Cho mình hỏi hôm mình mua điện thoại Oppo a5pro mình ra trả mất 20% phí . Giờ mk muốn lấy laik con ý thì có được không ạ,['others'],{'others': 'Neutral'}
r-58304227,0,Nói chung là pin ổn dùng trong ngày còn camera thì xấu vãi gọi video thì nhòe l,"['battery', 'camera', 'general']","{'battery': 'Positive', 'camera': 'Negative', 'general': 'Neutral'}"
r-58234433,0,Trông ok,['general'],{'general': 'Neutral'}
r-58219890,0,trẹ lỗi loa giật tăng tăng,['features'],{'features': 'Negative'}
r-58201157,0,Điện thoại mua ngày 16/4 sử dụng chưa được bao lâu thì bị giật lag liên tục. Trong khi là điện thoại mới nhưng giật lag còn hơn điện thoại sài mấy năm trời.,['performance'],{'performance': 'Negative'}
r-58877442,0,"Điện thoại bắt sóng 4G và 5G khá yếu, gọi zalo hay bị chập chờn khá khó chịu, dù đã dùng mạng 4G của Viettel rồi.","['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
r-58784480,0,Pin quá kém,['battery'],{'battery': 'Negative'}
r-58784089,0,Lần đầu dùng oppo mà vớ phải ngay con máy này . Giá thì khá cao mà trải nghiệm đổi lại khá tệ . Cùng tầm giá thì sách dép cho samsungA36,"['price', 'general']","{'price': 'Negative', 'general': 'Negative'}"
r-58662179,0,"Trước đây tôi rất ngưỡng mộ Oppo vì chụp hình đẹp, xài hết dòng này đến dòng khác, nhưng khi xài Oppo Reno 13 thì quá chừng lỗi. Đã sd khoảng 8 tháng, muốn bán lại, thì được thu lại bao nhiêu. Càn tư vấn","['camera', 'general', 'ser&acc']","{'camera': 'Negative', 'general': 'Negative', 'ser&acc': 'Neutral'}"
r-58650108,0,Dùng mà máy hay bị nóng pin tụt k phanh luôn. Sài 5g mà cứ hay bị đơ. Mọi người k nên sai con này thấy lỗi khá nhiều,"['battery', 'performance', 'general']","{'battery': 'Negative', 'performance': 'Negative', 'general': 'Negative'}"
r-58647934,0,Mình mua được 4 tháng giờ muốn bán lại cho TGDD máy vẫn còn nguyên phụ kiện không chưa vết xước thì được bao nhiêu %,"['ser&acc', 'others']","{'ser&acc': 'Neutral', 'others': 'Neutral'}"
r-58611681,0,Máy dùng thi thoảng đơ cảm ứng dùng quá chán,"['performance', 'general']","{'performance': 'Negative', 'general': 'Negative'}"
r-58573100,0,Máy gì ma Sài sao nó nóng như cục than vay trời có bị gì ko Sài sợ nổ,"['battery', 'general']","{'battery': 'Negative', 'general': 'Negative'}"
r-58494840,0,Trên mạng giá 8.400.000 nghìn ra mua trực tiếp 9.310.000 nghìn là sao vậy,['price'],{'price': 'Negative'}
r-58474720,0,"Reno 13F 5G xài rất ok, ưng nhất là PIN nếu xài cơ bản 2 ngày mới phải sạc, những tính năng còn lại cũng bình thường cũng tốt mà sao đọc comment mn chê thậm tệ vậy. Mình không chơi game nên không biết máy này chơi game thế nào. Nói chung rất good","['battery', 'features', 'general']","{'battery': 'Positive', 'features': 'Neutral', 'general': 'Positive'}"
r-58422492,0,mình mua dk gần 3 tháng mấy nay 3g bật cứ lúc có lúc ko lên mạngmáy thì lâu lâu đờ ơ đơko biết giờ đổi máy khác mất phí bn % nhỉ chứ sài lâu sợ ko bền.,"['features', 'performance', 'battery']","{'features': 'Negative', 'performance': 'Negative', 'battery': 'Neutral'}"
r-58410536,0,Sao tiktok của mình không hiện cửa hàng vậy shop,['others'],{'others': 'Neutral'}
r-58406737,0,"Mình mua sản phẩm hồi tháng 6 đến giờ, đến thời điểm hiện tại pin tuột khá nhanh giờ mình lưu trữ thêm nhiều ảnh video với ứng dụng thì cũng chịu đi mình đã xoá bớt rồi mà vẫn vậy, không biết có ứng dụng chạy ngầm không. Với dạo này khi vào ứng dụng TikTok nó hiển thị logo một lúc rồi không có hình ảnh video nhưng vẫn phát nhạc rồi đến lúc toi thoát ra ứng dụng lát sau bấm lại nó mới hiển thị hình ảnh video. Và pin dạo này rất hay nóng máy nhaa và tình tình trạng như này nữa, nhân viên xem giúp toi như vậy rồi sao bấm nút này rời ra. Mong có nhân viên hỗ trợ cho phương án thiết thực nhất","['battery', 'storage', 'features', 'ser&acc']","{'battery': 'Negative', 'storage': 'Negative', 'features': 'Negative', 'ser&acc': 'Neutral'}"
r-58396547,0,Nhân viên tgdd bình dương rất tệ công ty nên xem lại đừng để khách hàng thất vọng mất khách,['ser&acc'],{'ser&acc': 'Negative'}
r-58390922,0,Máy mới mua nhảy loạn lên thua cả con máy 3tr chán chả muốn nói luôn nói chung là không nên mua,"['performance', 'general']","{'performance': 'Negative', 'general': 'Negative'}"
r-58387883,0,"Điện thoại này sử dụng messager ko được ko gửi tin nhắn cho ngk đc và cũng ko xem đc hình ảnh, mấy con khác hoạt động bình thường riêng con oppo này",['others'],{'others': 'Negative'}
r-58337631,0,"Camera trước không nét, màu tái, xấu quá tr. Còn lại mấy phần khác thì oke.","['camera', 'general']","{'camera': 'Negative', 'general': 'Positive'}"
r-58336811,0,Cảm ứng chạy loạn lung tung. nhân viên hỗ trợ cho tôi với bàn phím ấn một chữ mà nó nhảy ba bốn chữ lên rất khó để chịu đựng,"['features', 'ser&acc']","{'features': 'Negative', 'ser&acc': 'Negative'}"
r-58335724,0,Xài được đúng 1 ngày máy nóng như lửa. Thêm cái pin 5800mh mà tuột như ko phanh . Chơi game ko được độ pin màu hết . Tốt nhất ace ko nên dùng tôi chia sẽ thật . Tôi đổi mát mất 20% giá trị nên khuyên ace . Hãng ra giá gần 10tr mà quá tệ . Nhiệt độ máy lên tới 46 độ.,"['battery', 'performance', 'price', 'general']","{'battery': 'Negative', 'performance': 'Negative', 'price': 'Negative', 'general': 'Negative'}"
r-58292313,0,Tôi rất hài lòng về sản phẩm và các bạn nhân viên tư vấn rất tận tìnhchu đáo.,"['general', 'ser&acc']","{'general': 'Positive', 'ser&acc': 'Positive'}"
r-58787439,0,Vì sao không mở được Tạp chí màn hình khóa trên Realme 14T 5g này,['others'],{'others': 'Negative'}
r-58423609,0,"Máy ram 8 khá chậm so với những dòng sản phẩm khác cùng tầm giá, thua cả Redmine note 10 pro","['performance', 'price']","{'performance': 'Negative', 'price': 'Neutral'}"
r-58336836,0,Mọi người không nên mua,['general'],{'general': 'Negative'}
r-58316889,0,Máy sài thời gian đầu tưởng chưng chậm do mạng lag nhưng sài và theo dõi gần 3 tháng nay thì do máy chậm. Đơ máy k mượt như quảng cáo.,['performance'],{'performance': 'Negative'}
r-58180089,0,"Quá tệ,chụp hình kém,chạy chậm như rùa thua oppo mua 5tr ,các bạn nên so sánh kỹ trước khi mua.mở chụp hình lên room hết cỡ vỡ hình xấu lắm","['camera', 'performance', 'general']","{'camera': 'Negative', 'performance': 'Negative', 'general': 'Negative'}"
r-58133728,0,Máy dùm rất tệ lướt Tik Tok hay bị đơ camera xấu thua cả mấy con 5tr tui sẽ không bao h mua vivo nữa,"['performance', 'camera', 'general']","{'performance': 'Negative', 'camera': 'Negative', 'general': 'Negative'}"
r-58116665,0,"Xin chào, tôi mua chiếc này cũng hơn 3 tháng rồi, khi tôi tháo lớp keo ra để dán kính cường lực thì cửa hàng báo là màn hình bị lõm 1 phần sọc dài ở giữa không dán được, xin hỗ trợ ạ bảo hành ạ","['screen', 'ser&acc']","{'screen': 'Negative', 'ser&acc': 'Negative'}"
r-58109651,0,Camera rất tệ.pin ổn.ko nên mua.,"['camera', 'battery', 'general']","{'camera': 'Negative', 'battery': 'Positive', 'general': 'Negative'}"
r-58024492,0,Xoá vật thể AI xài đc vài tháng bjo xoá k đc. Cần hổ trợ,"['features', 'ser&acc']","{'features': 'Negative', 'ser&acc': 'Negative'}"
r-57985973,0,"Mình dùng kiểu nó kết nối chậm nhỉ, mạng rất mạnh như vào ứng dụng chậm, ở ngoài màn hình lướt mượt, nhưng vào ứng dụng lướt bị delay nhìu","['features', 'performance', 'screen']","{'features': 'Negative', 'performance': 'Negative', 'screen': 'Positive'}"
r-57882650,0,Mọi người ko nên mua mk đang dùng phải chấp nhận Mua ở HP được 1 tuần về NB kiểm tra pin xem Youtube 6p tốn 1%pin . Vì Pìn mới đc như vậy là tệ. Và ko cho mình đổi pin khác . Chăm sóc khách hàng như vậy là kém,"['battery', 'ser&acc', 'general']","{'battery': 'Negative', 'ser&acc': 'Negative', 'general': 'Negative'}"
r-57878144,0,Con này ok,['general'],{'general': 'Positive'}
r-57843995,0,"Đã mua mới.tại TGDD và đánh giá sau 3 tháng sử dụng thì nó rất tệ , tệ từ camera và độ trễ của camera rất lag khi chụp hình và quay phim . Hình ảnh chụp xong màu rất xấu so với thực tế bên ngoài .chỉ có pin trâu , xài không nóng máy , mạng 4G khá tốt. Đã mua tại TGDD đối diện Aeon Mall Canaray Vsip1 bình dương. Tầm giá 9 cũ mà như này thì vứt.","['camera', 'battery', 'features', 'general']","{'camera': 'Negative', 'battery': 'Positive', 'features': 'Negative', 'general': 'Negative'}"
r-57800304,0,S pin nó tụt nhanh dữ vậy. Mới mua được 2 ngày mà pin tụt nhanh trong khi chỉ lướt FB Zalo YouTube thôi mà,['battery'],{'battery': 'Negative'}
r-57741434,0,"Thời gian đầu qin bền,nay mới dùng được 2 tháng mà sao nhanh hết pin vậy e","['battery', 'general']","{'battery': 'Negative', 'general': 'Neutral'}"
r-57666258,0,"Máy đơ lag ,giật , nói chung phân khúc tầm trung tệ hơn cả mấy con đt giá tầm thấp nữa,mình muốn đổi sang sảng phẩm khác đc không ạ","['performance', 'general']","{'performance': 'Negative', 'general': 'Negative'}"
r-57655010,0,"Mình mua cho người nhà đánh giá là loa ngoài rất to nhưng ko bị rè , người cao tuổi nên ko chơi games , con chip có hơi thấp nhưng các tác vụ giải trí cơ bản vẫn mượt mà, màn hình hiển thị to rõ chữ , mọi thứ điều ok với các tác vụ thông thường","['features', 'performance', 'screen', 'general']","{'features': 'Positive', 'performance': 'Positive', 'screen': 'Positive', 'general': 'Positive'}"
