review_id,sent_idx,sentence,aspects,sentiments
398,0,"Điện thoại OPPO A5 8GB/128GB - Máy khá lag, chơi game nặng thì k nên mua,mk chơi tốc chiến cứ bị đứng máy... khá thất vọng","['performance', 'general']","{'performance': 'Negative', 'general': 'Negative'}"
399,0,"Điện thoại OPPO A5 8GB/128GB - lỡ làm hư đt củ nên mua đỡ xài, nó phù hợp cho người lớn tuổi dễ tính thôi ae, hình ảnh coi bị bể,lag và chậm hơn xiaomi ae","['camera', 'performance', 'general']","{'camera': 'Negative', 'performance': 'Negative', 'general': 'Neutral'}"
400,0,Điện thoại OPPO A5 8GB/128GB - Thấy pin mau tuột lắm ạ. Pin 6000 mà lâu lâu chơi 1 chút không đủ 1 ngày. Có cách nào trả hàng hay đổi được không ạ,"['battery', 'general']","{'battery': 'Negative', 'general': 'Negative'}"
401,0,"Điện thoại Samsung Galaxy S25 5G 12GB/256GB - khi gọi Zalo, Viber camera trước hình bị vàng màu. Làm thế nào khắc phục","['camera', 'features']","{'camera': 'Negative', 'features': 'Neutral'}"
402,0,"Điện thoại Samsung Galaxy S25 5G 12GB/256GB - ss s25 mượt, màn hình đẹp, mỏng nhẹ. tuy nhiên phần tối ưu phần mềm thứ ba một vài ứng dụng chưa tối ưu bằng iphone.","['performance', 'screen', 'design', 'features']","{'performance': 'Positive', 'screen': 'Positive', 'design': 'Positive', 'features': 'Negative'}"
403,0,Điện thoại Samsung Galaxy S25 5G 12GB/256GB - mh mua s25 ngày 29/8 mọi thứ đều ổn.chỉ có gọi video zalo là bị vàng có cách nào khắc phục không qtv.mình đã gỡ cài đặt tải lại và khởi động máy mà cũng không hết.dùng điện thoại khác gọi thì rất ok..chỉ s25 gọi là hình bị vàng..,"['general', 'screen', 'camera']","{'general': 'Positive', 'screen': 'Negative', 'camera': 'Negative'}"
404,0,Điện thoại Samsung Galaxy S25 5G 12GB/256GB - Pin tốt. Máy quá ok,"['battery', 'general']","{'battery': 'Positive', 'general': 'Positive'}"
405,0,"Điện thoại Samsung Galaxy S25 5G 12GB/256GB - Mới mua khoảng 2 tháng mà rớt bể mặt sau, chi phí thay mặt sau có được hỗ trợ gì không ạ Có hoặc không, báo giá giúp mình.","['design', 'ser&acc']","{'design': 'Negative', 'ser&acc': 'Neutral'}"
406,0,"Điện thoại Samsung Galaxy S25 5G 12GB/256GB - Dc cái này mất cái nọ, S25 5G, màn hình cấu hình ok. Thiết kế ok.Pin bình thường, cam ko có gì đổi mới. Loa kém 5/10, so với giá của dt cao cấp.","['screen', 'performance', 'design', 'battery', 'camera', 'features', 'price']","{'screen': 'Positive', 'performance': 'Positive', 'design': 'Positive', 'battery': 'Neutral', 'camera': 'Negative', 'features': 'Negative', 'price': 'Negative'}"
407,0,Điện thoại Samsung Galaxy S25 5G 12GB/256GB - Pin nhanh hết + máy nóng. Đang sạc mà sài thì như cục than,"['battery', 'performance']","{'battery': 'Negative', 'performance': 'Negative'}"
408,0,"Điện thoại Samsung Galaxy S25 5G 12GB/256GB - Mọi thứ đều ổn, trừ khoản pin hơi kém","['general', 'battery']","{'general': 'Positive', 'battery': 'Negative'}"
409,0,"Điện thoại Samsung Galaxy S25 5G 12GB/256GB - 3 tháng trải nghiệm pin dùng liên tục quá tốt pin chờ 1 đêm mất 4 đến 5%. Có lúc mất 2, 3. Hy vọng những phiên bản S sau có thể hạn chế pin chờ mất hao nhiều",['battery'],{'battery': 'Positive'}
410,0,Điện thoại Samsung Galaxy S25 5G 12GB/256GB - Mau hết pin quá.,['battery'],{'battery': 'Negative'}
411,0,"Điện thoại Samsung Galaxy S25 5G 12GB/256GB - Máy nóng quá, nhất là lúc sạc điện hay khởi động lại. Chạy tác vụ cũng vậy, nóng hơn con S21 cũ đang dùng.","['battery', 'performance']","{'battery': 'Negative', 'performance': 'Negative'}"
412,0,"Điện thoại Samsung Galaxy S25 5G 12GB/256GB - Bên tgdd mua sp s25 mới đặt trước giá thì đắt hơn các chỗ rồi, và lại toàn cho khuyến mại không thể dùng được , thà km cho cái ốp lưng miếng dán còn thực tế, km pmh cho cái đh giá trị còn ngang cái đt thì ai dùng đc, vn pay 500k thì thanh toán thu cũ xong cũng k dùng được nốt vậy km khi cọc trước để làm cái gì","['price', 'features', 'general']","{'price': 'Negative', 'features': 'Negative', 'general': 'Negative'}"
413,0,"Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB - Tôi thấy mọi người nói sao á, chứ tui dùng rất được, pin rất ổn tôi bật chế độ bảo vệ pin là sạc qua đêm hay sạc như thế nào đi nữa thì max là 85% mà tôi dùng từ 7h30 sáng đến 17h30 đi làm về còn dư 40% tôi bật 4g liên tục để xem YouTube, nhắn tin nếu ít sử dụng thì có khi 5057% về về độ nóng thì chả thấy nóng chỗ nào hết tôi ở Miền Tây nên không khí cũng ko có lạnh và công việc tôi thường làm dưới nắng còn 1 số ae bảo mới mua máy về nóng hay là lag hay gì gì đó thì ae xem tắt chế độ quẳng cáo và dùng 1 khoảng thời gian là đt nó quen với nhu cầu ae dùng thì nó sẽ ngon đó, chụp hình, quay videos đẹp thì mắ hú luôn, chỉ có cái tui hơi sốc là nó bự với nặng quá dùng tutu thấy cũng ko thành vấn đề nhma nó bự quá khó nhét túi quần, thêm 1 việc nữa là tui sợ bị sọc màng lần đầu dùng hãng sungsung nên bữa tui đọc có ai chỉ là đừng có chỉnh tần số quét 120HZ nên tui chỉnh có 60HZ thôi dùng vẫn thấy ngon tôi mua 1/9/2025 đến nay viết bài này là 17/11/2025","['battery', 'performance', 'camera', 'design', 'features']","{'battery': 'Positive', 'performance': 'Positive', 'camera': 'Positive', 'design': 'Negative', 'features': 'Positive'}"
414,0,"Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB - Trước mắt thấy rất tốt, chỉ dùng nghe gọi nhắn tin, lướt mạng cũng ít, thời lượng ON SCREEN 5h đồng hồ với mức pin từ 100%15% được 30h luôn ấy. Mình mua với giá 11tr660 quá tuyệt vời cho một sản phẩm tốt thế này.","['general', 'battery', 'price']","{'general': 'Positive', 'battery': 'Positive', 'price': 'Positive'}"
415,0,Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB - Mua máy đưc 1tuần thấy xài rất tốt ko pin rất lâu,"['general', 'battery']","{'general': 'Positive', 'battery': 'Positive'}"
416,0,"Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB - Mới mua được 3 ngày. Mọi chức năng dùng rất mượt. Không hài lòng với nhân viên dán màn hình, máy mới mua mà nhân viên đã làm rớt cũng may là rơi ở khoảng cách không tổn hại đến máy","['performance', 'ser&acc', 'general']","{'performance': 'Positive', 'ser&acc': 'Negative', 'general': 'Positive'}"
417,0,Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB - Mới mua sử dụng được gần 1 tháng đt quá ok 10đ không có nhưng.,['general'],{'general': 'Positive'}
418,0,Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB - Mọi thứ đều ok mọi người nên cân nhắc là pin hơi yếu,"['general', 'battery']","{'general': 'Positive', 'battery': 'Negative'}"
419,0,Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB - Em mới mua s24fe qua2 ngày sử dụng không ưng ý lắm em muốn đổi qua Mi14Tpro thì như nào nhỉ,"['general', 'storage']","{'general': 'Negative', 'storage': 'Neutral'}"
420,0,"Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB - Tôi có mua một chiếc điện thoại sam sung s24FE mọi thứ đều tốt, tôi ít chơi game nên pin sử dụng được 1 ngày, ai chơi game nhiều thì phải sạc pin thêm 1 lần nữa .tôi chơi game chung bình máy chạy rất mượt mà, còn chơi game nặng thì hơi bị giật lát. S24FE wifi rất mạnh nhe ,máy không có gì để chê,chỉ có một điểm là camera trước chụp ảnh hơi tối chúc không được sáng, mọi thứ đều ok,loa nghe hơi bị đục, không được trong.nói chung là tạm ổn. Tôi rất thích mua sản phẩm tại TGDĐ hàng chính hãng, nhân viên nhiệt tình, cho shop 5 sao.mọi người có muốn mua s24 FE thì cân nhắc mọi thứ đều ổn, mượt mà lắm với tác vụ thông thường.","['general', 'battery', 'performance', 'features', 'camera', 'sound', 'ser&acc']","{'general': 'Positive', 'battery': 'Positive', 'performance': 'Positive', 'features': 'Positive', 'camera': 'Negative', 'sound': 'Negative', 'ser&acc': 'Positive'}"
421,0,"Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB - Mình vừa mới mua về, dùng thấy đt nóng nhiều, hao pin nhanh, cảm ứng kém. Không hài lòng sp chút nào cả","['battery', 'features', 'general']","{'battery': 'Negative', 'features': 'Negative', 'general': 'Negative'}"
422,0,"Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB - Ngồi trong phòng máy mất sóng liên tục, ko gọi thoại, ko kết nối đc 4g đc, mặc dù máy trước đó FE20 vẫn sủ dung ổn định. Máy khác vào đúng vị trí vẫ kết nối ổn.","['features', 'performance']","{'features': 'Negative', 'performance': 'Negative'}"
423,0,"Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB - Cập nhật phần mềm 7.0 bị lõi không hiển thị pin, những phần khác thì ok","['features', 'general']","{'features': 'Negative', 'general': 'Positive'}"
424,0,Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB - Mới mua 2 ngày sau phát livestream hình ảnh tối quá,"['screen', 'general']","{'screen': 'Negative', 'general': 'Neutral'}"
425,0,Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB - Em mua đt hồi tháng 12Dt k rớt nhưng nay mới tháng 3 đã rè loaĐợt trc mh xài S10 mấy năm lận ok hơn s24 .hơi buồn ạ.,"['features', 'design', 'general']","{'features': 'Negative', 'design': 'Neutral', 'general': 'Negative'}"
426,0,"Điện thoại iPhone 17 256GB - Đã mua. Máy rất đẹp, pin khoảng 1 ngày rưỡi. Hàng Apple thì khỏi bàn cãi gì nhiều","['design', 'battery', 'general']","{'design': 'Positive', 'battery': 'Positive', 'general': 'Positive'}"
427,0,"Điện thoại iPhone 17 256GB - Hôm kia, mình thấy có chiếc màu xanh lam khói. Mình lập tức đặt mua và đến nhận hàng tại 708 Nguyễn Trãi TPHCM. Anh nhân viên hỗ trợ mình rất nhiệt tình, hướng dẫn mình cách sử dụng cũng như bảo quản chiếc điện thoại. Chiếc điện thoại màu xanh nhẹ rất đẹp và hợp với sở thích của mình.","['design', 'ser&acc', 'general']","{'design': 'Positive', 'ser&acc': 'Positive', 'general': 'Positive'}"
428,0,Điện thoại iPhone 17 256GB - Pin dùng ok nhưng để qua đêm tắt hết mạng wifi .. mà vẫn tụt 10%,"['battery', 'features']","{'battery': 'Negative', 'features': 'Neutral'}"
429,0,"Điện thoại iPhone 17 256GB - Mới mua iphone 17 256 xanh lá xô chưa được 1 tháng Nút âm lượng máy có vấn đề Nút giảm âm lượng nảy kêu tanh tách , còn nút tăng thì vẫn bấm được nhưng bị mềm và ấn không kêu tanh tách. Vì đeo ốp cứng nên thi thoảng ấn rất bị khó Liệu đây có phải là lỗi được đổi trả sản phẩm khác không Hay lại phải bù thêm phí Nếu dùng về lâu dài e rằng nút sẽ gặp vấn đề.","['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
430,0,"Điện thoại iPhone 17 256GB - Mình mua màu tím, may mắn mua được mà không phải cọc giữ máy Năm nay ip17 thường chắc chắn sẽ ưa chuộng",['others'],{'others': 'Positive'}
431,0,Điện thoại HONOR X8b 8GB/512GB - Diện thoại này quá bền. Rớt 5 tầng lầu chung cư mà vẫn còn sài dc,['general'],{'general': 'Positive'}
432,0,"Điện thoại HONOR X8b 8GB/512GB - Mình đặt mua hôm nay nhận hàng, mua máy mới mà nhận hàng máy đã bị bóc siu, đã dán keo trong màn hình và máy đã được mở sử dụng vào ngày 25. Lúc nhận máy thấy hộp k seal nghĩ do mở sẵn, không để ý kĩ nhưng về ktra mới biết máy đã bị sử dụng . Lúc nào mua gì cũng mua ở TGDĐ cho an tâm, giờ chắc lần cuối rồi","['general', 'ser&acc']","{'general': 'Negative', 'ser&acc': 'Negative'}"
433,0,Điện thoại HONOR X8b 8GB/512GB - Tôi mua đt này ngay 22/1 giờ ko muốn dùng nữa trả lại thì mất phí bao nhiêu vậy,['others'],{'others': 'Neutral'}
434,0,Điện thoại HONOR X8b 8GB/512GB - H mình muốn bán lại cho tgđ dc ko ạ,['others'],{'others': 'Neutral'}
435,0,"Điện thoại HONOR X8b 8GB/512GB - Đừng mua, ko có linh kiện.","['storage', 'others']","{'storage': 'Negative', 'others': 'Negative'}"
436,0,Điện thoại HONOR X8b 8GB/512GB - máy sao cũng được ghét nhất cái zalo vui nó báo hiện tn cuộc gọi buồn thì nó im ru hên ít sài zalo chứ sài nhiều chắc vức,"['storage', 'features', 'general']","{'storage': 'Positive', 'features': 'Negative', 'general': 'Neutral'}"
437,0,"Điện thoại HONOR X8b 8GB/512GB - Chiếc điện thoại mỏng nhất tôi từng dùng, cũng là chip 680 trên máy này mượt hơn nhiều 680 ở SS a05s vợ đag dùng","['design', 'performance', 'storage']","{'design': 'Positive', 'performance': 'Positive', 'storage': 'Positive'}"
438,0,Điện thoại HONOR X8b 8GB/512GB - E Mua đc 1 tuần trả lại mất bao nhiêu % ạ,['others'],{'others': 'Neutral'}
439,0,Điện thoại HONOR X8b 8GB/512GB - Thế giới di động có cường lực của honor x8b k ạ,"['storage', 'others']","{'storage': 'Neutral', 'others': 'Neutral'}"
440,0,"Điện thoại HONOR X8b 8GB/512GB - ko có NFC. rất tiếc. honor quá lac hậu so với nhiều hãng. hiệu năng tạm ổn ,bèn hay ko. để 19 tháng mới biết.","['storage', 'performance', 'general', 'others']","{'storage': 'Negative', 'performance': 'Neutral', 'general': 'Negative', 'others': 'Neutral'}"
441,0,"Điện thoại HONOR X8b 8GB/512GB - Mua online bên này báo ngoài ip ra thì hàng ko có full box, máy nhìn tạm ổn hơi nhẹ hơn Xiaomi, tuy nhiên gọi zalo mạng WiFi và 4GB đứng hình suốt mà check các máy khác thì vẫn gọi OK không phải do đường truyền mạng kém. Đã không có thời gian ra cửa hàng, giờ gọi hỏi thì bảo ra cửa hàng bảo hành. Mình mới mua được 2 hôm thôi. Giờ muốn đổi sang ip 13 thì có được đổi không Hay có hỗ trợ 1 đổi 1 không shop ơi Con máy này gọi zalo ko thấy hình chập chờn như vậy hoài dù mạng vẫn ổn định thì sao đây","['general', 'design', 'features', 'performance', 'ser&acc']","{'general': 'Negative', 'design': 'Neutral', 'features': 'Negative', 'performance': 'Negative', 'ser&acc': 'Neutral'}"
442,0,"Điện thoại HONOR X8b 8GB/512GB - Tốt, nhưng máy này có phím ảo khóa màn hình vậy","['general', 'features']","{'general': 'Positive', 'features': 'Negative'}"
443,0,Điện thoại HONOR X8b 8GB/512GB - Máy này không có hổ trợ thẻ nhớ ngoài hả store,"['storage', 'others']","{'storage': 'Negative', 'others': 'Neutral'}"
444,0,Điện thoại HONOR X8b 8GB/512GB - Máy dùng rất ngon mượt. Rất đẹp. Không hài lòng lắm khi nv tự ý bóc siu mà chưa có sự đông ý cửa khách. Lm m nghi ngờ máy đã dùng. May là m thấy lướp bọc mới bóc ko thì m ko nhận máy,"['performance', 'design', 'ser&acc']","{'performance': 'Positive', 'design': 'Positive', 'ser&acc': 'Negative'}"
